incidentID,reportedAt,occuredAt,disposition,crimeTypeID
FI140330377,2014-2-2 9:56:00,2014-2-2 9:56:00,STUDENT DISCIPLINE,827
00244-2014,2014-2-2 1:30:00,2014-2-2 1:30:00,STUDENT DISCPLINE,673
II1400184,2014-3-2 11:32:00,2014-3-2 11:31:00,ARREST,358
CC1400676,2014-3-2 12:00:00,2014-25-1 7:40:00,REPORTED TO OTHER,574
CC1400687,2014-3-2 12:00:00,2014-26-1 8:30:00,REPORTED TO OTHER,377
CC1400664,2014-3-2 12:00:00,2014-20-1 3:00:00,REPORTED TO OTHER,766
CC1400650,2014-3-2 12:00:00,2014-25-1 1:21:00,REPORTED TO OTHER,766
CC1400641,2014-3-2 12:00:00,2014-24-1 7:03:00,REPORTED TO OTHER,665
CC1400562,2014-3-2 12:00:00,2014-21-1 10:50:00,REPORTED TO OTHER,688
CC1400729,2014-3-2 12:00:00,2014-26-1 3:30:00,REPORTED TO OTHER,766
FI140340064,2014-3-2 3:49:00,2014-3-2 3:49:00,ADMIN. CLOSED,673
UU1400163,2014-4-2 12:00:00,2013-8-11 12:01:00,REPORTED TO OTHER,766
II1400207,2014-6-2 2:37:00,2014-6-2 2:37:00,ARREST,790
II1400216,2014-7-2 8:34:00,2014-7-2 8:34:00,ARREST,790
FI140380066,2014-7-2 4:00:00,2014-7-2 4:00:00,STUDENT DISCIPLINE,673
AI140380042,2014-7-2 2:29:00,2014-7-2 2:29:00,STUDENT DISCIPLINE,673
00278-2014,2014-7-2 4:00:00,2014-7-2 4:00:00,STUDENT DISCPLINE,673
II1400219,2014-8-2 11:22:00,2014-7-2 11:22:00,ADMIN. CLOSE,304
II1400220,2014-8-2 3:13:00,2014-8-2 6:00:00,STUDENT DISCIPLINE,579
II1400222,2014-8-2 11:15:00,2014-8-2 11:15:00,PENDING,674
FI140390013,2014-8-2 12:33:00,2014-8-2 12:33:00,STUDENT DISCIPLINE,673
FI140390023,2014-8-2 12:50:00,2014-8-2 12:50:00,STUDENT DISCIPLINE,673
FI140390115,2014-8-2 8:10:00,2014-8-2 8:10:00,ADMIN. CLOSED,673
II1400223,2014-9-2 11:17:00,2014-9-2 11:17:00,PENDING,516
II1400225,2014-9-2 6:18:00,2014-9-2 6:18:00,ADMIN. CLOSE,439
CC1401109,2014-9-2 12:00:00,2014-9-2 6:15:00,REPORTED TO OTHER,393
FI140400309,2014-9-2 7:11:00,2014-9-2 7:11:00,ADMIN. CLOSED,673
II1400227,2014-10-2 6:44:00,2014-9-2 6:44:00,ADMIN. CLOSE,510
II1400229,2014-10-2 1:38:00,2014-10-2 1:38:00,ARREST,694
II1400237,2014-10-2 7:39:00,2014-10-2 12:20:00,PENDING,335
II1400328,2014-10-2 1:11:00,2014-7-2 4:00:00,UNFOUNDED,416
II1400241,2014-11-2 11:39:00,2014-11-2 11:39:00,ARREST,714
UU1400635,2014-11-2 12:00:00,2014-3-2 10:00:00,REPORTED TO OTHER,310
II1400258,2014-12-2 9:46:00,2014-12-2 9:46:00,ARREST,790
II1400259,2014-12-2 11:32:00,2014-12-2 11:32:00,ADMIN. CLOSE,540
CC1401086,2014-12-2 12:00:00,2014-7-2 10:00:00,REPORTED TO OTHER,766
CC1400996,2014-12-2 12:00:00,2014-6-2 12:02:00,REPORTED TO OTHER,688
CC1400984,2014-12-2 12:00:00,2014-5-2 1:00:00,REPORTED TO OTHER,394
CC1401079,2014-12-2 12:00:00,2014-8-2 12:00:00,REPORTED TO OTHER,766
CC1400963,2014-12-2 12:00:00,2014-4-2 2:10:00,REPORTED TO OTHER,766
CC1400850,2014-12-2 12:00:00,2013-1-4 12:00:00,REPORTED TO OTHER,607
CC1400887,2014-12-2 12:00:00,2014-1-2 3:00:00,REPORTED TO OTHER,766
CC1400930,2014-12-2 12:00:00,2014-3-2 2:46:00,REPORTED TO OTHER,827
CC1400777,2014-12-2 12:00:00,2014-28-1 12:40:00,REPORTED TO OTHER,766
II1400260,2014-13-2 12:48:00,2014-13-2 12:45:00,ARREST,619
II1400264,2014-13-2 11:13:00,2014-13-2 11:13:00,ARREST,790
CC1400742,2014-14-2 12:00:00,2013-20-12 11:00:00,REPORTED TO OTHER,454
CC1400881,2014-14-2 12:00:00,2014-1-2 4:15:00,REPORTED TO OTHER,480
CC1400976,2014-14-2 12:00:00,2014-5-2 10:23:00,REPORTED TO OTHER,365
UU1400752,2014-14-2 12:00:00,2014-10-2 11:35:00,REPORTED TO OTHER,683
II1400275,2014-15-2 7:16:00,2014-15-2 7:16:00,ARREST,790
FI140460099,2014-15-2 4:22:00,2014-15-2 4:22:00,STUDENT DISCIPLINE,683
II1400279,2014-17-2 10:59:00,2014-13-2 5:00:00,PENDING,335
II1400286,2014-17-2 1:09:00,2014-15-2 10:50:00,PENDING,533
II1400350,2014-18-2 11:25:00,2014-18-2 11:25:00,PENDING,475
FI140490020,2014-18-2 1:05:00,2014-18-2 1:05:00,ADMIN. CLOSED,673
II1400296,2014-19-2 4:09:00,2014-19-2 4:09:00,ARREST,790
FI140500036,2014-19-2 1:43:00,2014-19-2 1:43:00,STUDENT DISCIPLINE,673
AI140500032,2014-19-2 1:20:00,2014-19-2 1:20:00,STUDENT DISCIPLINE,673
II1400307,2014-20-2 5:05:00,2014-20-2 9:50:00,ADMIN. CLOSE,806
AI140520009,2014-21-2 12:40:00,2014-21-2 12:40:00,STUDENT DISCIPLINE,673
II1400326,2014-22-2 2:00:00,2014-22-2 1:54:00,CLEARED EXCEPT. REFUSAL,844
II1400329,2014-22-2 1:10:00,2014-22-2 1:10:00,ARREST,790
AI140540012,2014-23-2 12:13:00,2014-23-2 12:13:00,STUDENT DISCIPLINE,673
AI140530441,2014-23-2 11:49:00,2014-23-2 11:49:00,STUDENT DISCIPLINE,673
II1400339,2014-24-2 1:27:00,2014-24-2 1:27:00,ARREST,790
II1400341,2014-24-2 12:55:00,2014-24-2 10:00:00,ADMIN. CLOSE,475
II1400348,2014-25-2 1:25:00,2014-25-2 1:24:00,ADMIN. CLOSE,661
II1400356,2014-25-2 10:10:00,2014-25-2 10:10:00,PENDING,597
FI140560396,2014-25-2 9:24:00,2014-25-2 9:24:00,ADMIN. CLOSED,707
CSA14-3,2014-25-2 3:36:00,2013-13-10 9:30:00,ADMIN. CLOSED,538
UU1401010,2014-26-2 12:00:00,2014-21-2 11:01:00,REPORTED TO OTHER,827
II1400322,2014-27-2 7:41:00,2014-27-2 7:41:00,ARREST,597
II1400364,2014-27-2 4:03:00,2014-27-2 4:03:00,ADMIN. CLOSE,387
II1400365,2014-27-2 5:21:00,2014-27-2 5:21:00,PENDING,461
CC1401089,2014-27-2 12:00:00,2014-8-2 8:45:00,REPORTED TO OTHER,758
II1400369,2014-28-2 1:44:00,2014-28-2 12:30:00,STUDENT DISCIPLINE,335
II1400380,2014-28-2 10:52:00,2014-28-2 7:00:00,ADMIN. CLOSE,461
II1400384,2014-1-3 11:19:00,2014-22-2 4:00:00,PENDING,461
II1400388,2014-2-3 2:05:00,2014-2-3 2:05:00,ADMIN. CLOSE,341
II1400311,2014-3-3 8:21:00,2014-3-3 8:21:00,ARREST,597
II1400392,2014-3-3 3:50:00,2014-3-3 3:45:00,ARREST,475
CC1401565,2014-3-3 12:00:00,2014-9-1 12:01:00,REPORTED TO OTHER,388
CC1401221,2014-3-3 12:00:00,2013-1-6 12:01:00,REPORTED TO OTHER,766
CC1401404,2014-3-3 12:00:00,2014-19-2 2:00:00,REPORTED TO OTHER,365
CC1401282,2014-3-3 12:00:00,2014-15-2 12:45:00,REPORTED TO OTHER,758
CC1401445,2014-3-3 12:00:00,2014-20-2 6:05:00,REPORTED TO OTHER,519
CC1401447,2014-3-3 12:00:00,2014-20-2 6:30:00,REPORTED TO OTHER,519
CC1401525,2014-3-3 12:00:00,2014-19-2 6:00:00,REPORTED TO OTHER,766
CC1401507,2014-3-3 12:00:00,2014-21-2 4:30:00,REPORTED TO OTHER,766
II1400400,2014-4-3 8:11:00,2014-4-3 8:05:00,CLEARED EXCEPT. REFUSAL,387
II1400403,2014-5-3 10:20:00,2014-5-3 10:20:00,ADMIN. CLOSE,548
II1400407,2014-5-3 3:02:00,2014-5-3 3:02:00,PENDING,324
UU1401124,2014-5-3 12:00:00,2014-28-2 11:55:00,REPORTED TO OTHER,688
CC1401816,2014-5-3 12:00:00,2014-5-3 10:19:00,REPORTED TO OTHER,766
FI140640008,2014-5-3 1:06:00,2014-5-3 1:06:00,STUDENT DISCIPLINE,673
AI140640019,2014-5-3 2:00:00,2004-5-3 2:00:00,STUDENT DISCIPLINE,673
II1400412,2014-6-3 12:11:00,2014-6-3 12:11:00,ADMIN. CLOSE,490
II1400413,2014-6-3 12:59:00,2014-6-3 12:59:00,ARREST,652
II1400414,2014-6-3 2:29:00,2014-6-3 2:29:00,ARREST,349
II1400415,2014-6-3 7:54:00,2014-4-3 3:30:00,UNFOUNDED,335
CC1401142,2014-6-3 12:00:00,2014-1-2 12:01:00,REPORTED TO OTHER,731
AI140650466,2014-6-3 9:27:00,2014-6-3 9:27:00,STUDENT DISCIPLINE,673
II1400424,2014-7-3 2:07:00,2014-7-3 2:07:00,ARREST,773
II1400426,2014-7-3 10:04:00,2014-7-3 10:04:00,ARREST,838
II1400427,2014-7-3 11:20:00,2014-7-3 11:20:00,ARREST,340
II1400430,2014-7-3 1:56:00,2014-7-3 1:56:00,ARREST,340
II1400432,2014-7-3 2:55:00,2014-7-3 2:55:00,ARREST,685
II1400436,2014-7-3 5:41:00,2014-7-3 5:41:00,ARREST,773
II1400437,2014-7-3 7:55:00,2014-7-3 7:55:00,ARREST,838
II1400439,2014-7-3 9:59:00,2014-7-3 9:59:00,ARREST,340
II1400441,2014-7-3 10:34:00,2014-7-3 10:34:00,ARREST,805
II1400442,2014-7-3 11:26:00,2014-7-3 11:26:00,ARREST,604
CC1401289,2014-7-3 12:00:00,2014-15-2 8:32:00,REPORTED TO OTHER,673
CC1401657,2014-7-3 12:00:00,2014-27-2 2:30:00,REPORTED TO OTHER,766
CC1401622,2014-7-3 12:00:00,2014-25-2 5:00:00,REPORTED TO OTHER,365
CC1401616,2014-7-3 12:00:00,2014-26-2 1:00:00,REPORTED TO OTHER,394
CC1401722,2014-7-3 12:00:00,2014-20-2 5:00:00,REPORTED TO OTHER,766
CC1401683,2014-7-3 12:00:00,2014-7-3 9:00:00,REPORTED TO OTHER,673
FI140660254,2014-7-3 11:13:00,2014-7-3 11:13:00,STUDENT DISCIPLINE,673
FI140660263,2014-7-3 1:29:00,2014-7-3 1:29:00,STUDENT DISCIPLINE,707
FI140660364,2014-7-3 1:29:00,2014-7-3 1:29:00,ADMIN. CLOSED,673
FI140660490,2014-7-3 2:12:00,2014-7-3 2:12:00,STUDENT DISCIPLINE,673
FI140660484,2014-7-3 3:45:00,2014-7-3 3:45:00,STUDENT DISCIPLINE,673
FI140660540,2014-7-3 7:10:00,2014-7-3 7:10:00,STUDENT DISCIPLINE,673
FI140660656,2014-7-3 8:22:00,2014-7-3 8:22:00,STUDENT DISCIPLINE,827
FI140660724,2014-7-3 9:20:00,2014-7-3 9:20:00,ADMIN. CLOSED,673
FI140660781,2014-7-3 10:36:00,2014-7-3 10:36:00,ADMIN. CLOSED,673
FI140660840,2014-7-3 11:50:00,2014-7-3 11:50:00,ADMIN. CLOSED,673
AI140680029,2014-7-3 12:47:00,2014-7-3 12:47:00,STUDENT DISCIPLINE,673
00664-2014,2014-7-3 11:40:00,2014-7-3 11:40:00,STUDENT DISCPLINE,673
00660-2014,2014-7-3 10:30:00,2014-7-3 10:30:00,STUDENT DISCPLINE,673
00640-2014,2014-7-3 4:20:00,2014-7-3 4:20:00,STUDENT DISCPLINE,673
II1400445,2014-8-3 12:10:00,2014-8-3 12:10:00,ARREST,685
II1400449,2014-8-3 1:15:00,2014-8-3 1:15:00,ARREST,543
II1400450,2014-8-3 2:28:00,2014-8-3 2:28:00,ADMIN. CLOSE,633
II1400451,2014-8-3 5:54:00,2014-8-3 5:54:00,ARREST,674
II1400456,2014-8-3 2:15:00,2014-8-3 2:15:00,ADMIN. CLOSE,661
II1400457,2014-8-3 12:01:00,2014-8-3 12:01:00,ARREST,312
UU1401209,2014-8-3 12:00:00,2014-7-3 4:30:00,REPORTED TO OTHER,673
FI140670005,2014-8-3 12:20:00,2014-8-3 12:20:00,ADMIN. CLOSED,673
FI140670133,2014-8-3 3:18:00,2014-8-3 3:18:00,ADMIN. CLOSED,673
FI140670183,2014-8-3 7:10:00,2014-8-3 7:10:00,ADMIN. CLOSED,673
FI140670847,2014-8-3 11:58:00,2014-8-3 11:58:00,ADMIN. CLOSED,683
00822-2014,2014-8-3 10:00:00,2014-8-3 10:00:00,STUDENT DISCPLINE,673
AI140680106,2014-9-3 6:10:00,2014-9-3 6:10:00,STUDENT DISCIPLINE,673
II1400469,2014-10-3 3:23:00,2014-10-3 3:23:00,ADMIN. CLOSE,416
CC1401684,2014-10-3 12:00:00,2014-7-3 3:30:00,REPORTED TO OTHER,673
FI140690335,2014-10-3 4:34:00,2014-10-3 4:34:00,ADMIN. CLOSED,713
II1400479,2014-12-3 1:15:00,2014-11-3 1:00:00,ADMIN. CLOSE,755
AI140710025,2014-12-3 1:55:00,2014-12-3 1:55:00,STUDENT DISCIPLINE,673
II1400500,2014-14-3 8:45:00,2014-8-3 12:25:00,ADMIN. CLOSE,335
CC1401658,2014-14-3 12:00:00,2014-13-2 4:40:00,REPORTED TO OTHER,735
CC1401879,2014-14-3 12:00:00,2014-6-3 10:15:00,REPORTED TO OTHER,591
II1400507,2014-15-3 12:38:00,2014-15-3 12:38:00,ARREST,685
II1400508,2014-15-3 2:39:00,2014-15-3 2:38:00,ADMIN. CLOSE,830
II1400511,2014-15-3 1:49:00,2014-15-3 12:45:00,PENDING,590
II1400515,2014-15-3 11:27:00,2014-15-3 11:27:00,ARREST,580
UU1401399,2014-15-3 12:00:00,2014-15-3 2:39:00,REPORTED TO OTHER,393
II1400518,2014-16-3 11:41:00,2014-16-3 11:41:00,ARREST,506
II1400519,2014-16-3 12:40:00,2014-16-3 12:15:00,ARREST,335
FI140750042,2014-16-3 1:50:00,2014-16-3 1:50:00,ADMIN. CLOSED,827
FI140760375,2014-17-3 10:51:00,2014-17-3 10:51:00,STUDENT DISCIPLINE,827
II1400528,2014-18-3 1:41:00,2014-18-3 1:41:00,ARREST,573
II1400531,2014-18-3 7:22:00,2014-17-3 12:30:00,ADMIN. CLOSE,579
II1400532,2014-18-3 8:56:00,2014-18-3 8:00:00,ADMIN. CLOSE,335
II1400533,2014-18-3 11:12:00,2014-18-3 5:30:00,UNFOUNDED,579
II1400534,2014-19-3 3:44:00,2014-19-3 3:44:00,ADMIN. CLOSE,416
II1400548,2014-20-3 8:21:00,2014-1-3 8:00:00,ADMIN. CLOSE,533
CC1401942,2014-20-3 12:00:00,2014-8-3 4:50:00,REPORTED TO OTHER,357
CC1402019,2014-20-3 12:00:00,2014-7-3 5:00:00,REPORTED TO OTHER,365
CC1401578,2014-20-3 12:00:00,2013-12-2 12:00:00,REPORTED TO OTHER,454
FI140800047,2014-21-3 2:30:00,2014-21-3 2:30:00,ADMIN. CLOSED,673
FI140800589,2014-21-3 11:57:00,2014-21-3 11:57:00,ADMIN. CLOSED,673
II1400565,2014-22-3 8:23:00,2014-22-3 8:23:00,ADMIN. CLOSE,803
II1400569,2014-24-3 12:06:00,2014-24-3 12:06:00,ARREST,790
II1400572,2014-24-3 1:21:00,2014-24-3 1:21:00,STUDENT DISCIPLINE,852
II1400574,2014-24-3 4:56:00,2014-22-3 2:17:00,ADMIN. CLOSE,680
II1400575,2014-24-3 9:25:00,2014-24-3 11:45:00,ADMIN. CLOSE,335
CC1401492,2014-24-3 12:00:00,2014-22-2 1:22:00,REPORTED TO OTHER,673
UU1401520,2014-26-3 12:00:00,2014-21-3 12:21:00,REPORTED TO OTHER,673
CC1402209,2014-26-3 12:00:00,2014-16-3 2:45:00,REPORTED TO OTHER,365
CC1402040,2014-26-3 12:00:00,2014-10-3 10:30:00,REPORTED TO OTHER,634
CC1402059,2014-26-3 12:00:00,2014-11-3 5:35:00,REPORTED TO OTHER,713
CC1402152,2014-26-3 12:00:00,2014-14-3 12:30:00,REPORTED TO OTHER,766
CC1401897,2014-26-3 12:00:00,2014-7-3 12:54:00,REPORTED TO OTHER,673
II1400586,2014-27-3 10:57:00,2014-24-2 5:00:00,ADMIN. CLOSE,579
II1400587,2014-27-3 2:44:00,2014-21-3 8:00:00,STUDENT DISCIPLINE,662
CC1402170,2014-27-3 12:00:00,2014-15-3 3:38:00,REPORTED TO OTHER,673
CC1402158,2014-27-3 12:00:00,2014-14-3 9:00:00,REPORTED TO OTHER,673
CC1402252,2014-27-3 12:00:00,2014-16-3 1:00:00,REPORTED TO OTHER,766
CC1402096,2014-27-3 12:00:00,2013-19-12 10:30:00,REPORTED TO OTHER,454
CC1401913,2014-27-3 12:00:00,2014-7-3 4:55:00,REPORTED TO OTHER,673
II1400592,2014-29-3 12:13:00,2014-29-3 12:13:00,ARREST,790
II1400593,2014-30-3 10:36:00,2014-23-3 8:00:00,ADMIN. CLOSE,461
II1400599,2014-31-3 11:57:00,2014-22-3 12:00:00,ADMIN. CLOSE,533
II1400604,2014-1-4 2:13:00,2014-1-4 2:13:00,ARREST,667
II1400605,2014-1-4 8:14:00,2014-31-3 4:00:00,ADMIN. CLOSE,461
II1400606,2014-1-4 9:21:00,2014-1-4 9:21:00,ARREST,790
II1400616,2014-2-4 7:26:00,2014-1-4 4:00:00,ADMIN. CLOSE,416
II1400619,2014-2-4 7:55:00,2014-2-4 7:55:00,ARREST,790
FI140920015,2014-2-4 12:40:00,2014-2-4 12:40:00,STUDENT DISCIPLINE,673
II1400622,2014-3-4 2:02:00,2013-3-4 2:02:00,ARREST,674
II1400628,2014-3-4 4:23:00,2014-27-3 1:30:00,ADMIN. CLOSE,668
UU1401697S,2014-3-4 12:00:00,2014-31-3 10:04:00,REPORTED TO OTHER,569
01002-2014,2014-3-4 2:00:00,2014-3-4 2:00:00,STUDENT DISCPLINE,673
II1400629,2014-4-4 2:21:00,2014-4-4 2:21:00,ADMIN. CLOSE,461
II1400630,2014-4-4 3:47:00,2014-4-4 3:47:00,ADMIN. CLOSE,840
FI140940009,2014-4-4 12:24:00,2014-4-4 12:24:00,STUDENT DISCIPLINE,673
FI140940030,2014-4-4 1:17:00,2014-4-4 1:17:00,STUDENT DISCIPLINE,673
FI140940052,2014-4-4 2:10:00,2010-4-4 2:10:00,STUDENT DISCIPLINE,673
II1400636,2014-6-4 12:59:00,2014-6-4 12:45:00,ADMIN. CLOSE,661
FI140960045,2014-6-4 1:16:00,2014-16-4 1:16:00,STUDENT DISCIPLINE,673
AI140960081,2014-6-4 2:41:00,2014-6-4 2:41:00,STUDENT DISCIPLINE,673
II1400647,2014-8-4 4:45:00,2014-8-4 4:44:00,ADMIN. CLOSE,416
UU1401877,2014-8-4 12:00:00,2014-8-4 8:56:00,REPORTED TO OTHER,827
II1400657,2014-9-4 3:09:00,2014-9-4 3:09:00,STUDENT DISCIPLINE,416
II1400663,2014-9-4 11:09:00,2014-9-4 11:09:00,ARREST,702
CC1402082,2014-9-4 12:00:00,2014-12-3 3:37:00,REPORTED TO OTHER,827
CC1401793,2014-9-4 12:00:00,2014-4-3 11:53:00,REPORTED TO OTHER,827
CC1402532,2014-9-4 12:00:00,2014-15-2 11:00:00,REPORTED TO OTHER,454
CC1402376,2014-9-4 12:00:00,2014-21-3 3:10:00,REPORTED TO OTHER,713
CC1402395,2014-9-4 12:00:00,2014-22-3 10:30:00,REPORTED TO OTHER,716
AI140990051,2014-9-4 3:06:00,2014-9-4 3:06:00,STUDENT DISCIPLINE,673
II1400664,2014-10-4 2:04:00,2014-10-4 2:04:00,ARREST,773
II1400665,2014-10-4 2:24:00,2014-10-4 2:24:00,ARREST,773
II1400666,2014-10-4 2:40:00,2014-10-4 2:40:00,ARREST,773
II1400671,2014-10-4 7:27:00,2014-9-4 12:01:00,ADMIN. CLOSE,335
FI141000564,2014-10-4 11:14:00,2014-10-4 11:14:00,STUDENT DISCIPLINE,683
II1400675,2014-11-4 2:18:00,2014-11-4 2:18:00,ARREST,667
II1400678,2014-11-4 11:52:00,2014-11-4 11:52:00,ARREST,461
II1400806,2014-11-4 10:17:00,2014-11-4 10:17:00,PENDING,674
FI141020029,2014-12-4 12:35:00,2014-12-4 12:35:00,ADMIN. CLOSED,511
FI141020060,2014-12-4 1:35:00,2014-12-4 1:35:00,STUDENT DISCIPLINE,673
II1400686,2014-13-4 12:22:00,2014-13-4 12:22:00,ARREST,515
II1400703,2014-15-4 9:31:00,2014-14-4 8:00:00,ADMIN. CLOSE,402
II1400704,2014-15-4 10:25:00,2014-15-4 10:25:00,ARREST,620
II1400705,2014-15-4 11:07:00,2014-15-4 11:07:00,ADMIN. CLOSE,579
FI140105029,2014-15-4 2:43:00,2014-15-4 2:43:00,STUDENT DISCIPLINE,827
II1400713,2014-16-4 2:53:00,2014-10-4 3:00:00,ADMIN. CLOSE,402
II1400717,2014-16-4 11:43:00,2014-16-4 3:30:00,PENDING,387
UU1401222,2014-16-4 12:00:00,2014-6-3 10:42:00,REPORTED TO OTHER,673
UU1400792,2014-16-4 12:00:00,2014-12-2 3:15:00,REPORTED TO OTHER,673
UU1400599,2014-16-4 12:00:00,2014-1-2 9:40:00,REPORTED TO OTHER,827
UU1400725,2014-16-4 12:00:00,2014-8-2 11:13:00,REPORTED TO OTHER,827
II1400718,2014-17-4 12:47:00,2014-17-4 12:47:00,PENDING,506
II1400726,2014-17-4 9:34:00,2014-17-4 9:34:00,PENDING,357
CC1402804,2014-18-4 12:00:00,2014-4-4 5:00:00,REPORTED TO OTHER,365
CC1402800,2014-18-4 12:00:00,2014-4-4 10:00:00,REPORTED TO OTHER,365
CC1402873,2014-18-4 12:00:00,2014-7-4 4:00:00,REPORTED TO OTHER,766
II1400738,2014-19-4 1:17:00,2014-19-4 1:17:00,ARREST,331
II1400739,2014-19-4 1:09:00,2014-19-4 1:09:00,ARREST,702
FI141090098,2014-19-4 4:20:00,2014-19-4 4:20:00,STUDENT DISCIPLINE,673
FI141090226,2014-19-4 1:30:00,2014-19-4 1:30:00,ADMIN. CLOSED,673
II1400746,2014-20-4 2:22:00,2014-20-4 2:22:00,ARREST,773
II1400747,2014-20-4 11:16:00,2014-20-4 2:30:00,ADMIN. CLOSE,461
II1400728,2014-22-4 10:19:00,2014-17-4 10:19:00,ADMIN. CLOSE,526
II1400752,2014-22-4 3:08:00,2014-22-4 3:08:00,ARREST,506
UU1401972,2014-22-4 12:00:00,2014-13-4 3:13:00,REPORTED TO OTHER,673
UU1401988,2014-22-4 12:00:00,2014-13-4 8:43:00,REPORTED TO OTHER,315
UU1401966,2014-22-4 12:00:00,2014-12-4 11:32:00,REPORTED TO OTHER,673
II1400765,2014-23-4 8:11:00,2014-23-4 8:11:00,ADMIN. CLOSE,393
FI141130030,2014-23-4 1:01:00,2014-23-4 1:01:00,ADMIN. CLOSED,511
II1400768,2014-24-4 6:55:00,2014-24-4 6:55:00,ADMIN. CLOSE,461
II1400769,2014-24-4 7:52:00,2014-24-4 7:52:00,ARREST,790
II1400778,2014-24-4 3:17:00,2014-24-4 3:17:00,ADMIN. CLOSE,661
CC1402997,2014-24-4 12:00:00,2014-11-4 2:28:00,REPORTED TO OTHER,827
CC1403014,2014-24-4 12:00:00,2014-11-4 8:25:00,REPORTED TO OTHER,393
CC1402945,2014-24-4 12:00:00,2014-9-4 9:30:00,REPORTED TO OTHER,365
CC1403112,2014-24-4 12:00:00,2014-14-4 5:50:00,REPORTED TO OTHER,365
CC1403175,2014-24-4 12:00:00,2014-10-4 1:30:00,REPORTED TO OTHER,766
CC1402909,2014-24-4 12:00:00,2014-8-4 10:27:00,REPORTED TO OTHER,673
AI143060003,2014-24-4 1:44:00,2014-24-4 1:44:00,ADMIN. CLOSED,511
01944-2014,2014-24-4 3:30:00,2014-24-4 3:30:00,STUDENT DISCPLINE,673
II1400784,2014-25-4 10:28:00,2014-18-4 3:00:00,ADMIN. CLOSE,628
II1400787,2014-25-4 3:00:00,2014-18-4 2:00:00,ADMIN. CLOSE,708
AI141150041,2014-25-4 2:15:00,2014-25-4 2:15:00,STUDENT DISCIPLINE,673
AI141150045,2014-25-4 2:27:00,2014-25-4 2:27:00,STUDENT DISCIPLINE,673
FI141160063,2014-26-4 2:10:00,2014-26-4 2:10:00,ADMIN. CLOSED,751
FI141160066,2014-26-4 2:17:00,2014-26-4 2:17:00,STUDENT DISCIPLINE,673
II1400771,2014-27-4 8:00:00,2014-24-4 8:00:00,ADMIN. CLOSE,526
FI141170043,2014-27-4 1:15:00,2014-27-4 1:15:00,STUDENT DISCIPLINE,673
AI141170099,2014-27-4 3:20:00,2014-27-4 3:20:00,STUDENT DISCIPLINE,673
II1400807,2014-28-4 8:52:00,2014-25-4 6:00:00,ADMIN. CLOSE,416
II1400815,2014-28-4 3:50:00,2014-28-4 3:50:00,ARREST,402
II1400831,2014-28-4 1:34:00,2014-28-4 1:34:00,PENDING,628
FI141190514,2014-29-4 11:42:00,2014-29-4 11:42:00,ADMIN. CLOSED,673
II1400829,2014-30-4 8:22:00,2014-16-4 9:00:00,ADMIN. CLOSE,513
CC1403053,2014-30-4 12:00:00,2014-13-4 12:46:00,REPORTED TO OTHER,673
II1400840,2014-1-5 2:03:00,2014-1-5 2:03:00,ARREST,773
II1400848,2014-2-5 2:00:00,2014-2-5 2:00:00,ARREST,335
AI141220062,2014-2-5 4:07:00,2014-2-5 4:07:00,STUDENT DISCIPLINE,673
II1400856,2014-3-5 2:34:00,2014-3-5 2:13:00,ARREST,773
II1400860,2014-3-5 7:48:00,2014-3-5 4:00:00,PENDING,643
FI141230052,2014-3-5 1:36:00,2014-3-5 1:36:00,ADMIN. CLOSED,777
FI141230383,2014-3-5 7:50:00,2014-3-5 7:50:00,ADMIN. CLOSED,707
FI141230396,2014-3-5 8:16:00,2014-3-5 8:16:00,STUDENT DISCIPLINE,827
AR141230084,2014-3-5 2:45:00,2014-3-5 2:45:00,STUDENT DISCIPLINE,673
II1400867,2014-4-5 3:21:00,2014-4-5 2:50:00,ARREST,578
II1400869,2014-4-5 8:46:00,2014-3-5 10:31:00,ADMIN. CLOSE,461
II1400870,2014-4-5 12:42:00,2014-4-5 12:42:00,ARREST,790
01360-2014,2014-4-5 12:00:00,2014-4-5 12:00:00,STUDENT DISCPLINE,777
II1400876,2014-5-5 12:42:00,2014-5-5 12:42:00,ADMIN. CLOSE,803
II1400880,2014-5-5 11:22:00,2014-5-5 11:22:00,ARREST,604
CC1403795,2014-5-5 12:00:00,2014-5-5 4:15:00,REPORTED TO OTHER,393
FI141250483,2014-5-5 9:13:00,2014-5-5 9:13:00,ADMIN. CLOSED,673
CSA14-8,2014-6-5 4:55:00,2014-27-4 2:00:00,ADMIN. CLOSED,538
II1400890,2014-7-5 8:57:00,2014-6-5 8:57:00,ARREST,312
II1400899,2014-7-5 4:11:00,2014-7-5 3:43:00,ADMIN. CLOSE,535
II1400907,2014-8-5 10:52:00,2014-8-5 10:52:00,ARREST,331
II1400911,2014-9-5 9:13:00,2014-7-5 7:00:00,ADMIN. CLOSE,416
II1400917,2014-10-5 12:24:00,2014-10-5 12:00:00,ARREST,461
II1400922,2014-10-5 1:35:00,2014-10-5 1:35:00,ARREST,790
II1400924,2014-10-5 6:05:00,2014-10-5 6:05:00,ARREST,790
II1400927,2014-10-5 9:08:00,2014-10-5 9:08:00,ADMIN. CLOSE,416
II1400928,2014-10-5 11:44:00,2014-10-5 11:44:00,ADMIN. CLOSE,381
AI141300008,2014-10-5 12:24:00,2014-10-5 12:24:00,STUDENT DISCIPLINE,673
