incidentID,reportedAt,occuredAt,disposition,crimeTypeID
II1400008,2014-1-3 11:27:00,2013-8-25 11:00:00,ADMIN. CLOSE,532
AI140040022,2014-1-4 1:35:00,2014-1-4 1:35:00,STUDENT DISCIPLINE,689
II1400013,2014-1-5 2:22:00,2014-1-5 2:22:00,ARREST,306
II1400018,2014-1-7 16:26:00,2014-1-7 16:26:00,ADMIN. CLOSE,326
CC1400147,2014-1-7 0:00:00,2014-1-7 16:00:00,REPORTED TO OTHER,364
II1400035,2014-1-11 14:58:00,2013-12-21 16:00:00,ADMIN. CLOSE,396
II1400040,2014-1-11 23:03:00,2014-1-11 23:03:00,ARREST,718
II1400041,2014-1-12 0:39:00,2014-1-12 0:39:00,ARREST,350
II1400045,2014-1-13 8:27:00,2014-1-2 0:00:00,ADMIN. CLOSE,826
II1400049,2014-1-13 16:03:00,2014-1-13 11:00:00,PENDING,491
II1400051,2014-1-14 21:11:00,2014-1-14 20:58:00,PENDING,717
II1400055,2014-1-16 7:28:00,2014-1-15 23:00:00,ADMIN. CLOSE,647
II1400060,2014-1-17 14:43:00,2014-1-15 18:00:00,ADMIN. CLOSE,751
FI140170045,2014-1-17 4:25:00,2014-1-17 4:25:00,STUDENT DISCIPLINE,689
II1400063,2014-1-18 2:37:00,2014-1-18 2:37:00,ARREST,711
II1400064,2014-1-18 14:16:00,2014-1-18 0:00:00,ADMIN. CLOSE,462
FI140180020,2014-1-18 1:04:00,2014-1-18 1:04:00,ADMIN. CLOSED,401
FI140190481,2014-1-19 23:57:00,2014-1-19 23:57:00,STUDENT DISCIPLINE,689
00089-2014,2014-1-19 21:15:00,2014-1-19 21:15:00,STUDENT DISCPLINE,689
00108-2014,2014-1-19 23:15:00,2014-1-19 23:15:00,STUDENT DISCPLINE,689
00090-2014,2014-1-20 1:30:00,2014-1-20 1:30:00,STUDENT DISCPLINE,698
CC1400149,2014-1-21 0:00:00,2014-1-7 17:44:00,REPORTED TO OTHER,604
CC1400071,2014-1-21 0:00:00,2013-12-30 16:00:00,REPORTED TO OTHER,604
CC1400018,2014-1-21 0:00:00,2013-12-31 18:00:00,REPORTED TO OTHER,302
CC1400013,2014-1-21 0:00:00,2014-1-1 3:51:00,REPORTED TO OTHER,604
FI140210453,2014-1-21 23:10:00,2014-1-21 23:10:00,STUDENT DISCIPLINE,698
II1400083,2014-1-22 2:25:00,2014-1-22 2:25:00,ARREST,393
II1400094,2014-1-22 20:04:00,2014-1-22 16:00:00,ADMIN. CLOSE,343
FI140220009,2014-1-22 0:38:00,2014-1-22 0:38:00,STUDENT DISCIPLINE,689
AI140220002,2014-1-22 0:07:00,2014-1-22 0:07:00,STUDENT DISCIPLINE,689
AI140220038,2014-1-22 3:36:00,2014-1-22 3:36:00,STUDENT DISCIPLINE,689
00129-2014,2014-1-22 22:14:00,2014-1-22 22:14:00,STUDENT DISCPLINE,689
FI140230174,2014-1-23 11:37:00,2014-1-23 11:37:00,STUDENT DISCIPLINE,303
FI140230445,2014-1-23 23:18:00,2014-1-23 23:18:00,STUDENT DISCIPLINE,698
II1400101,2014-1-24 10:13:00,2013-8-8 8:00:00,ADMIN. CLOSE,399
CC1400194,2014-1-24 0:00:00,2013-12-30 9:30:00,REPORTED TO OTHER,364
CC1400323,2014-1-24 0:00:00,2014-1-13 1:00:00,REPORTED TO OTHER,302
CC1400169,2014-1-24 0:00:00,2013-12-18 13:00:00,REPORTED TO OTHER,604
CC1400450,2014-1-24 0:00:00,2014-1-17 23:41:00,REPORTED TO OTHER,698
CC1400500,2014-1-24 0:00:00,2014-1-19 21:21:00,REPORTED TO OTHER,302
CC1400411,2014-1-24 0:00:00,2014-1-2 0:01:00,REPORTED TO OTHER,364
CC1400462,2014-1-24 0:00:00,2014-1-3 4:00:00,REPORTED TO OTHER,604
CC1400522,2014-1-24 0:00:00,2014-1-20 8:00:00,REPORTED TO OTHER,302
00149-2014,2014-1-24 19:45:00,2014-1-24 19:45:00,STUDENT DISCPLINE,698
II1400082,2014-1-25 20:41:00,2014-1-25 20:41:00,ARREST,746
II1400110,2014-1-25 15:41:00,2014-1-25 15:41:00,ADMIN. CLOSE,726
FI140250011,2014-1-25 0:26:00,2014-1-25 0:26:00,STUDENT DISCIPLINE,529
FI140250018,2014-1-25 0:47:00,2014-1-25 0:47:00,ADMIN. CLOSED,529
00158-2014,2014-1-25 19:24:00,2014-1-25 19:24:00,STUDENT DISCPLINE,689
00192-2014,2014-1-25 5:50:00,2014-1-25 5:50:00,STUDENT DISCPLINE,689
II1400111,2014-1-26 2:43:00,2014-1-26 2:43:00,ARREST,786
II1400113,2014-1-26 11:38:00,2014-1-26 11:38:00,ARREST,306
II1400140,2014-1-28 22:48:00,2014-1-28 22:45:00,ARREST,745
II1400143,2014-1-29 2:20:00,2014-1-29 2:20:00,ARREST,352
II1400147,2014-1-29 17:48:00,2014-1-29 17:48:00,ARREST,306
FI140290026,2014-1-29 2:13:00,2014-1-29 2:13:00,STUDENT DISCIPLINE,689
FI140290445,2014-1-29 23:59:00,2014-1-29 23:59:00,STUDENT DISCIPLINE,698
II1400153,2014-1-30 13:47:00,2014-1-30 13:47:00,ADMIN. CLOSE,751
FI140300014,2014-1-30 0:40:00,2014-1-30 0:40:00,STUDENT DISCIPLINE,689
II1400160,2014-1-31 1:49:00,2014-1-31 1:49:00,ARREST,306
00234-2014,2014-1-31 21:15:00,2015-1-31 21:15:00,STUDENT DISCPLINE,689
II1400170,2014-2-1 10:02:00,2014-2-1 10:02:00,ADMIN. CLOSE,337
UU1400582,2014-2-1 0:00:00,2014-2-1 10:00:00,REPORTED TO OTHER,504
FI140320071,2014-2-1 2:46:00,2014-2-1 2:46:00,STUDENT DISCIPLINE,689
FI140320525,2014-2-1 23:10:00,2014-2-1 23:10:00,ADMIN. CLOSED,698
00240-2014,2014-2-1 19:30:00,2014-2-1 19:30:00,STUDENT DISCPLINE,698
II1400176,2014-2-2 0:28:00,2014-2-2 0:28:00,ARREST,306
II1400178,2014-2-2 1:37:00,2014-2-2 1:35:00,ADMIN. CLOSE,787
II1400181,2014-2-2 23:01:00,2014-2-2 23:01:00,ARREST,350
FI140330377,2014-2-2 21:56:00,2014-2-2 21:56:00,STUDENT DISCIPLINE,698
00244-2014,2014-2-2 1:30:00,2014-2-2 1:30:00,STUDENT DISCPLINE,689
II1400184,2014-2-3 11:32:00,2014-2-3 11:31:00,ARREST,419
CC1400676,2014-2-3 0:00:00,2014-1-25 19:40:00,REPORTED TO OTHER,513
CC1400687,2014-2-3 0:00:00,2014-1-26 8:30:00,REPORTED TO OTHER,631
CC1400664,2014-2-3 0:00:00,2014-1-20 15:00:00,REPORTED TO OTHER,604
CC1400650,2014-2-3 0:00:00,2014-1-25 1:21:00,REPORTED TO OTHER,604
CC1400641,2014-2-3 0:00:00,2014-1-24 19:03:00,REPORTED TO OTHER,483
CC1400562,2014-2-3 0:00:00,2014-1-21 22:50:00,REPORTED TO OTHER,318
CC1400729,2014-2-3 0:00:00,2014-1-26 15:30:00,REPORTED TO OTHER,604
FI140340064,2014-2-3 3:49:00,2014-2-3 3:49:00,ADMIN. CLOSED,689
UU1400163,2014-2-4 0:00:00,2013-11-8 0:01:00,REPORTED TO OTHER,604
II1400207,2014-2-6 14:37:00,2014-2-6 14:37:00,ARREST,306
II1400216,2014-2-7 20:34:00,2014-2-7 20:34:00,ARREST,306
FI140380066,2014-2-7 4:00:00,2014-2-7 4:00:00,STUDENT DISCIPLINE,689
AI140380042,2014-2-7 2:29:00,2014-2-7 2:29:00,STUDENT DISCIPLINE,689
00278-2014,2014-2-7 4:00:00,2014-2-7 4:00:00,STUDENT DISCPLINE,689
II1400219,2014-2-8 23:22:00,2014-2-7 23:22:00,ADMIN. CLOSE,553
II1400220,2014-2-8 15:13:00,2014-2-8 6:00:00,STUDENT DISCIPLINE,343
II1400222,2014-2-8 23:15:00,2014-2-8 23:15:00,PENDING,350
FI140390013,2014-2-8 0:33:00,2014-2-8 0:33:00,STUDENT DISCIPLINE,689
FI140390023,2014-2-8 0:50:00,2014-2-8 0:50:00,STUDENT DISCIPLINE,689
FI140390115,2014-2-8 8:10:00,2014-2-8 8:10:00,ADMIN. CLOSED,689
II1400223,2014-2-9 11:17:00,2014-2-9 11:17:00,PENDING,487
II1400225,2014-2-9 18:18:00,2014-2-9 18:18:00,ADMIN. CLOSE,675
CC1401109,2014-2-9 0:00:00,2014-2-9 18:15:00,REPORTED TO OTHER,717
FI140400309,2014-2-9 19:11:00,2014-2-9 19:11:00,ADMIN. CLOSED,689
II1400227,2014-2-10 18:44:00,2014-2-9 18:44:00,ADMIN. CLOSE,616
II1400229,2014-2-10 1:38:00,2014-2-10 1:38:00,ARREST,791
II1400237,2014-2-10 19:39:00,2014-2-10 0:20:00,PENDING,751
II1400328,2014-2-10 13:11:00,2014-2-7 16:00:00,UNFOUNDED,399
II1400241,2014-2-11 11:39:00,2014-2-11 11:39:00,ARREST,322
UU1400635,2014-2-11 0:00:00,2014-2-3 22:00:00,REPORTED TO OTHER,375
II1400258,2014-2-12 21:46:00,2014-2-12 21:46:00,ARREST,306
II1400259,2014-2-12 23:32:00,2014-2-12 23:32:00,ADMIN. CLOSE,505
CC1401086,2014-2-12 0:00:00,2014-2-7 22:00:00,REPORTED TO OTHER,604
CC1400996,2014-2-12 0:00:00,2014-2-6 0:02:00,REPORTED TO OTHER,318
CC1400984,2014-2-12 0:00:00,2014-2-5 13:00:00,REPORTED TO OTHER,364
CC1401079,2014-2-12 0:00:00,2014-2-8 0:00:00,REPORTED TO OTHER,604
CC1400963,2014-2-12 0:00:00,2014-2-4 14:10:00,REPORTED TO OTHER,604
CC1400850,2014-2-12 0:00:00,2013-4-1 0:00:00,REPORTED TO OTHER,578
CC1400887,2014-2-12 0:00:00,2014-2-1 15:00:00,REPORTED TO OTHER,604
CC1400930,2014-2-12 0:00:00,2014-2-3 14:46:00,REPORTED TO OTHER,698
CC1400777,2014-2-12 0:00:00,2014-1-28 0:40:00,REPORTED TO OTHER,604
II1400260,2014-2-13 0:48:00,2014-2-13 0:45:00,ARREST,745
II1400264,2014-2-13 23:13:00,2014-2-13 23:13:00,ARREST,306
CC1400742,2014-2-14 0:00:00,2013-12-20 23:00:00,REPORTED TO OTHER,773
CC1400881,2014-2-14 0:00:00,2014-2-1 16:15:00,REPORTED TO OTHER,637
CC1400976,2014-2-14 0:00:00,2014-2-5 10:23:00,REPORTED TO OTHER,302
UU1400752,2014-2-14 0:00:00,2014-2-10 11:35:00,REPORTED TO OTHER,303
II1400275,2014-2-15 19:16:00,2014-2-15 19:16:00,ARREST,306
FI140460099,2014-2-15 4:22:00,2014-2-15 4:22:00,STUDENT DISCIPLINE,303
II1400279,2014-2-17 10:59:00,2014-2-13 17:00:00,PENDING,751
II1400286,2014-2-17 13:09:00,2014-2-15 10:50:00,PENDING,354
II1400350,2014-2-18 11:25:00,2014-2-18 11:25:00,PENDING,436
FI140490020,2014-2-18 1:05:00,2014-2-18 1:05:00,ADMIN. CLOSED,689
II1400296,2014-2-19 16:09:00,2014-2-19 16:09:00,ARREST,306
FI140500036,2014-2-19 1:43:00,2014-2-19 1:43:00,STUDENT DISCIPLINE,689
AI140500032,2014-2-19 1:20:00,2014-2-19 1:20:00,STUDENT DISCIPLINE,689
II1400307,2014-2-20 17:05:00,2014-2-20 9:50:00,ADMIN. CLOSE,492
AI140520009,2014-2-21 0:40:00,2014-2-21 0:40:00,STUDENT DISCIPLINE,689
II1400326,2014-2-22 2:00:00,2014-2-22 1:54:00,CLEARED EXCEPT. REFUSAL,453
II1400329,2014-2-22 13:10:00,2014-2-22 13:10:00,ARREST,306
AI140540012,2014-2-23 0:13:00,2014-2-23 0:13:00,STUDENT DISCIPLINE,689
AI140530441,2014-2-23 23:49:00,2014-2-23 23:49:00,STUDENT DISCIPLINE,689
II1400339,2014-2-24 1:27:00,2014-2-24 1:27:00,ARREST,306
II1400341,2014-2-24 0:55:00,2014-2-24 10:00:00,ADMIN. CLOSE,436
II1400348,2014-2-25 1:25:00,2014-2-25 1:24:00,ADMIN. CLOSE,329
II1400356,2014-2-25 22:10:00,2014-2-25 22:10:00,PENDING,819
FI140560396,2014-2-25 21:24:00,2014-2-25 21:24:00,ADMIN. CLOSED,347
CSA14-3,2014-2-25 15:36:00,2013-10-13 21:30:00,ADMIN. CLOSED,597
UU1401010,2014-2-26 0:00:00,2014-2-21 23:01:00,REPORTED TO OTHER,698
II1400322,2014-2-27 19:41:00,2014-2-27 19:41:00,ARREST,819
II1400364,2014-2-27 16:03:00,2014-2-27 16:03:00,ADMIN. CLOSE,786
II1400365,2014-2-27 17:21:00,2014-2-27 17:21:00,PENDING,462
CC1401089,2014-2-27 0:00:00,2014-2-8 20:45:00,REPORTED TO OTHER,642
II1400369,2014-2-28 13:44:00,2014-2-28 0:30:00,STUDENT DISCIPLINE,751
II1400380,2014-2-28 22:52:00,2014-2-28 19:00:00,ADMIN. CLOSE,462
II1400384,2014-3-1 11:19:00,2014-2-22 16:00:00,PENDING,462
II1400388,2014-3-2 2:05:00,2014-3-2 2:05:00,ADMIN. CLOSE,442
II1400311,2014-3-3 20:21:00,2014-3-3 20:21:00,ARREST,819
II1400392,2014-3-3 3:50:00,2014-3-3 3:45:00,ARREST,436
CC1401565,2014-3-3 0:00:00,2014-1-9 0:01:00,REPORTED TO OTHER,677
CC1401221,2014-3-3 0:00:00,2013-6-1 0:01:00,REPORTED TO OTHER,604
CC1401404,2014-3-3 0:00:00,2014-2-19 2:00:00,REPORTED TO OTHER,302
CC1401282,2014-3-3 0:00:00,2014-2-15 0:45:00,REPORTED TO OTHER,642
CC1401445,2014-3-3 0:00:00,2014-2-20 18:05:00,REPORTED TO OTHER,366
CC1401447,2014-3-3 0:00:00,2014-2-20 18:30:00,REPORTED TO OTHER,366
CC1401525,2014-3-3 0:00:00,2014-2-19 18:00:00,REPORTED TO OTHER,604
CC1401507,2014-3-3 0:00:00,2014-2-21 16:30:00,REPORTED TO OTHER,604
II1400400,2014-3-4 20:11:00,2014-3-4 20:05:00,CLEARED EXCEPT. REFUSAL,786
II1400403,2014-3-5 10:20:00,2014-3-5 10:20:00,ADMIN. CLOSE,626
II1400407,2014-3-5 15:02:00,2014-3-5 15:02:00,PENDING,792
UU1401124,2014-3-5 0:00:00,2014-2-28 23:55:00,REPORTED TO OTHER,318
CC1401816,2014-3-5 0:00:00,2014-3-5 10:19:00,REPORTED TO OTHER,604
FI140640008,2014-3-5 1:06:00,2014-3-5 1:06:00,STUDENT DISCIPLINE,689
AI140640019,2014-3-5 2:00:00,2004-3-5 2:00:00,STUDENT DISCIPLINE,689
II1400412,2014-3-6 0:11:00,2014-3-6 0:11:00,ADMIN. CLOSE,559
II1400413,2014-3-6 0:59:00,2014-3-6 0:59:00,ARREST,475
II1400414,2014-3-6 2:29:00,2014-3-6 2:29:00,ARREST,718
II1400415,2014-3-6 7:54:00,2014-3-4 15:30:00,UNFOUNDED,751
CC1401142,2014-3-6 0:00:00,2014-2-1 0:01:00,REPORTED TO OTHER,504
AI140650466,2014-3-6 21:27:00,2014-3-6 21:27:00,STUDENT DISCIPLINE,689
II1400424,2014-3-7 2:07:00,2014-3-7 2:07:00,ARREST,711
II1400426,2014-3-7 10:04:00,2014-3-7 10:04:00,ARREST,408
II1400427,2014-3-7 11:20:00,2014-3-7 11:20:00,ARREST,739
II1400430,2014-3-7 13:56:00,2014-3-7 13:56:00,ARREST,739
II1400432,2014-3-7 14:55:00,2014-3-7 14:55:00,ARREST,393
II1400436,2014-3-7 17:41:00,2014-3-7 17:41:00,ARREST,711
II1400437,2014-3-7 19:55:00,2014-3-7 19:55:00,ARREST,408
II1400439,2014-3-7 21:59:00,2014-3-7 21:59:00,ARREST,739
II1400441,2014-3-7 22:34:00,2014-3-7 22:34:00,ARREST,537
II1400442,2014-3-7 23:26:00,2014-3-7 23:26:00,ARREST,352
CC1401289,2014-3-7 0:00:00,2014-2-15 8:32:00,REPORTED TO OTHER,689
CC1401657,2014-3-7 0:00:00,2014-2-27 14:30:00,REPORTED TO OTHER,604
CC1401622,2014-3-7 0:00:00,2014-2-25 17:00:00,REPORTED TO OTHER,302
CC1401616,2014-3-7 0:00:00,2014-2-26 1:00:00,REPORTED TO OTHER,364
CC1401722,2014-3-7 0:00:00,2014-2-20 17:00:00,REPORTED TO OTHER,604
CC1401683,2014-3-7 0:00:00,2014-3-7 9:00:00,REPORTED TO OTHER,689
FI140660254,2014-3-7 11:13:00,2014-3-7 11:13:00,STUDENT DISCIPLINE,689
FI140660263,2014-3-7 13:29:00,2014-3-7 13:29:00,STUDENT DISCIPLINE,347
FI140660364,2014-3-7 13:29:00,2014-3-7 13:29:00,ADMIN. CLOSED,689
FI140660490,2014-3-7 14:12:00,2014-3-7 14:12:00,STUDENT DISCIPLINE,689
FI140660484,2014-3-7 15:45:00,2014-3-7 15:45:00,STUDENT DISCIPLINE,689
FI140660540,2014-3-7 19:10:00,2014-3-7 19:10:00,STUDENT DISCIPLINE,689
FI140660656,2014-3-7 20:22:00,2014-3-7 20:22:00,STUDENT DISCIPLINE,698
FI140660724,2014-3-7 21:20:00,2014-3-7 21:20:00,ADMIN. CLOSED,689
FI140660781,2014-3-7 22:36:00,2014-3-7 22:36:00,ADMIN. CLOSED,689
FI140660840,2014-3-7 23:50:00,2014-3-7 23:50:00,ADMIN. CLOSED,689
AI140680029,2014-3-7 0:47:00,2014-3-7 0:47:00,STUDENT DISCIPLINE,689
00664-2014,2014-3-7 23:40:00,2014-3-7 23:40:00,STUDENT DISCPLINE,689
00660-2014,2014-3-7 22:30:00,2014-3-7 22:30:00,STUDENT DISCPLINE,689
00640-2014,2014-3-7 16:20:00,2014-3-7 16:20:00,STUDENT DISCPLINE,689
II1400445,2014-3-8 0:10:00,2014-3-8 0:10:00,ARREST,393
II1400449,2014-3-8 1:15:00,2014-3-8 1:15:00,ARREST,536
II1400450,2014-3-8 2:28:00,2014-3-8 2:28:00,ADMIN. CLOSE,595
II1400451,2014-3-8 5:54:00,2014-3-8 5:54:00,ARREST,350
II1400456,2014-3-8 14:15:00,2014-3-8 14:15:00,ADMIN. CLOSE,329
II1400457,2014-3-8 0:01:00,2014-3-8 0:01:00,ARREST,340
UU1401209,2014-3-8 0:00:00,2014-3-7 16:30:00,REPORTED TO OTHER,689
FI140670005,2014-3-8 0:20:00,2014-3-8 0:20:00,ADMIN. CLOSED,689
FI140670133,2014-3-8 3:18:00,2014-3-8 3:18:00,ADMIN. CLOSED,689
FI140670183,2014-3-8 7:10:00,2014-3-8 7:10:00,ADMIN. CLOSED,689
FI140670847,2014-3-8 23:58:00,2014-3-8 23:58:00,ADMIN. CLOSED,303
00822-2014,2014-3-8 22:00:00,2014-3-8 22:00:00,STUDENT DISCPLINE,689
AI140680106,2014-3-9 6:10:00,2014-3-9 6:10:00,STUDENT DISCIPLINE,689
II1400469,2014-3-10 3:23:00,2014-3-10 3:23:00,ADMIN. CLOSE,399
CC1401684,2014-3-10 0:00:00,2014-3-7 15:30:00,REPORTED TO OTHER,689
FI140690335,2014-3-10 16:34:00,2014-3-10 16:34:00,ADMIN. CLOSED,680
II1400479,2014-3-12 13:15:00,2014-3-11 13:00:00,ADMIN. CLOSE,428
AI140710025,2014-3-12 1:55:00,2014-3-12 1:55:00,STUDENT DISCIPLINE,689
II1400500,2014-3-14 8:45:00,2014-3-8 0:25:00,ADMIN. CLOSE,751
CC1401658,2014-3-14 0:00:00,2014-2-13 16:40:00,REPORTED TO OTHER,673
CC1401879,2014-3-14 0:00:00,2014-3-6 22:15:00,REPORTED TO OTHER,719
II1400507,2014-3-15 0:38:00,2014-3-15 0:38:00,ARREST,393
II1400508,2014-3-15 2:39:00,2014-3-15 2:38:00,ADMIN. CLOSE,771
II1400511,2014-3-15 13:49:00,2014-3-15 0:45:00,PENDING,648
II1400515,2014-3-15 23:27:00,2014-3-15 23:27:00,ARREST,776
UU1401399,2014-3-15 0:00:00,2014-3-15 2:39:00,REPORTED TO OTHER,717
II1400518,2014-3-16 11:41:00,2014-3-16 11:41:00,ARREST,643
II1400519,2014-3-16 0:40:00,2014-3-16 0:15:00,ARREST,751
FI140750042,2014-3-16 1:50:00,2014-3-16 1:50:00,ADMIN. CLOSED,698
FI140760375,2014-3-17 22:51:00,2014-3-17 22:51:00,STUDENT DISCIPLINE,698
II1400528,2014-3-18 1:41:00,2014-3-18 1:41:00,ARREST,370
II1400531,2014-3-18 19:22:00,2014-3-17 0:30:00,ADMIN. CLOSE,343
II1400532,2014-3-18 20:56:00,2014-3-18 20:00:00,ADMIN. CLOSE,751
II1400533,2014-3-18 23:12:00,2014-3-18 17:30:00,UNFOUNDED,343
II1400534,2014-3-19 3:44:00,2014-3-19 3:44:00,ADMIN. CLOSE,399
II1400548,2014-3-20 8:21:00,2014-3-1 8:00:00,ADMIN. CLOSE,354
CC1401942,2014-3-20 0:00:00,2014-3-8 4:50:00,REPORTED TO OTHER,313
CC1402019,2014-3-20 0:00:00,2014-3-7 17:00:00,REPORTED TO OTHER,302
CC1401578,2014-3-20 0:00:00,2013-2-12 0:00:00,REPORTED TO OTHER,773
FI140800047,2014-3-21 2:30:00,2014-3-21 2:30:00,ADMIN. CLOSED,689
FI140800589,2014-3-21 23:57:00,2014-3-21 23:57:00,ADMIN. CLOSED,689
II1400565,2014-3-22 20:23:00,2014-3-22 20:23:00,ADMIN. CLOSE,499
II1400569,2014-3-24 0:06:00,2014-3-24 0:06:00,ARREST,306
II1400572,2014-3-24 13:21:00,2014-3-24 13:21:00,STUDENT DISCIPLINE,342
II1400574,2014-3-24 16:56:00,2014-3-22 14:17:00,ADMIN. CLOSE,687
II1400575,2014-3-24 21:25:00,2014-3-24 11:45:00,ADMIN. CLOSE,751
CC1401492,2014-3-24 0:00:00,2014-2-22 1:22:00,REPORTED TO OTHER,689
UU1401520,2014-3-26 0:00:00,2014-3-21 0:21:00,REPORTED TO OTHER,689
CC1402209,2014-3-26 0:00:00,2014-3-16 2:45:00,REPORTED TO OTHER,302
CC1402040,2014-3-26 0:00:00,2014-3-10 22:30:00,REPORTED TO OTHER,699
CC1402059,2014-3-26 0:00:00,2014-3-11 17:35:00,REPORTED TO OTHER,680
CC1402152,2014-3-26 0:00:00,2014-3-14 0:30:00,REPORTED TO OTHER,604
CC1401897,2014-3-26 0:00:00,2014-3-7 0:54:00,REPORTED TO OTHER,689
II1400586,2014-3-27 10:57:00,2014-2-24 17:00:00,ADMIN. CLOSE,343
II1400587,2014-3-27 14:44:00,2014-3-21 8:00:00,STUDENT DISCIPLINE,470
CC1402170,2014-3-27 0:00:00,2014-3-15 3:38:00,REPORTED TO OTHER,689
CC1402158,2014-3-27 0:00:00,2014-3-14 21:00:00,REPORTED TO OTHER,689
CC1402252,2014-3-27 0:00:00,2014-3-16 1:00:00,REPORTED TO OTHER,604
CC1402096,2014-3-27 0:00:00,2013-12-19 22:30:00,REPORTED TO OTHER,773
CC1401913,2014-3-27 0:00:00,2014-3-7 16:55:00,REPORTED TO OTHER,689
II1400592,2014-3-29 0:13:00,2014-3-29 0:13:00,ARREST,306
II1400593,2014-3-30 10:36:00,2014-3-23 8:00:00,ADMIN. CLOSE,462
II1400599,2014-3-31 11:57:00,2014-3-22 0:00:00,ADMIN. CLOSE,354
II1400604,2014-4-1 2:13:00,2014-4-1 2:13:00,ARREST,300
II1400605,2014-4-1 8:14:00,2014-3-31 16:00:00,ADMIN. CLOSE,462
II1400606,2014-4-1 9:21:00,2014-4-1 9:21:00,ARREST,306
II1400616,2014-4-2 7:26:00,2014-4-1 16:00:00,ADMIN. CLOSE,399
II1400619,2014-4-2 19:55:00,2014-4-2 19:55:00,ARREST,306
FI140920015,2014-4-2 0:40:00,2014-4-2 0:40:00,STUDENT DISCIPLINE,689
II1400622,2014-4-3 2:02:00,2013-4-3 2:02:00,ARREST,350
II1400628,2014-4-3 16:23:00,2014-3-27 1:30:00,ADMIN. CLOSE,378
UU1401697S,2014-4-3 0:00:00,2014-3-31 10:04:00,REPORTED TO OTHER,813
01002-2014,2014-4-3 2:00:00,2014-4-3 2:00:00,STUDENT DISCPLINE,689
II1400629,2014-4-4 2:21:00,2014-4-4 2:21:00,ADMIN. CLOSE,462
II1400630,2014-4-4 3:47:00,2014-4-4 3:47:00,ADMIN. CLOSE,580
FI140940009,2014-4-4 0:24:00,2014-4-4 0:24:00,STUDENT DISCIPLINE,689
FI140940030,2014-4-4 1:17:00,2014-4-4 1:17:00,STUDENT DISCIPLINE,689
FI140940052,2014-4-4 2:10:00,2010-4-4 2:10:00,STUDENT DISCIPLINE,689
II1400636,2014-4-6 0:59:00,2014-4-6 0:45:00,ADMIN. CLOSE,329
FI140960045,2014-4-6 1:16:00,2014-4-16 1:16:00,STUDENT DISCIPLINE,689
AI140960081,2014-4-6 2:41:00,2014-4-6 2:41:00,STUDENT DISCIPLINE,689
II1400647,2014-4-8 4:45:00,2014-4-8 4:44:00,ADMIN. CLOSE,399
UU1401877,2014-4-8 0:00:00,2014-4-8 20:56:00,REPORTED TO OTHER,698
II1400657,2014-4-9 3:09:00,2014-4-9 3:09:00,STUDENT DISCIPLINE,399
II1400663,2014-4-9 23:09:00,2014-4-9 23:09:00,ARREST,816
CC1402082,2014-4-9 0:00:00,2014-3-12 15:37:00,REPORTED TO OTHER,698
CC1401793,2014-4-9 0:00:00,2014-3-4 11:53:00,REPORTED TO OTHER,698
CC1402532,2014-4-9 0:00:00,2014-2-15 23:00:00,REPORTED TO OTHER,773
CC1402376,2014-4-9 0:00:00,2014-3-21 15:10:00,REPORTED TO OTHER,680
CC1402395,2014-4-9 0:00:00,2014-3-22 10:30:00,REPORTED TO OTHER,465
AI140990051,2014-4-9 3:06:00,2014-4-9 3:06:00,STUDENT DISCIPLINE,689
II1400664,2014-4-10 2:04:00,2014-4-10 2:04:00,ARREST,711
II1400665,2014-4-10 2:24:00,2014-4-10 2:24:00,ARREST,711
II1400666,2014-4-10 2:40:00,2014-4-10 2:40:00,ARREST,711
II1400671,2014-4-10 19:27:00,2014-4-9 0:01:00,ADMIN. CLOSE,751
FI141000564,2014-4-10 23:14:00,2014-4-10 23:14:00,STUDENT DISCIPLINE,303
II1400675,2014-4-11 2:18:00,2014-4-11 2:18:00,ARREST,300
II1400678,2014-4-11 23:52:00,2014-4-11 23:52:00,ARREST,462
II1400806,2014-4-11 22:17:00,2014-4-11 22:17:00,PENDING,350
FI141020029,2014-4-12 0:35:00,2014-4-12 0:35:00,ADMIN. CLOSED,529
FI141020060,2014-4-12 1:35:00,2014-4-12 1:35:00,STUDENT DISCIPLINE,689
II1400686,2014-4-13 0:22:00,2014-4-13 0:22:00,ARREST,312
II1400703,2014-4-15 9:31:00,2014-4-14 8:00:00,ADMIN. CLOSE,826
II1400704,2014-4-15 10:25:00,2014-4-15 10:25:00,ARREST,482
II1400705,2014-4-15 11:07:00,2014-4-15 11:07:00,ADMIN. CLOSE,343
FI140105029,2014-4-15 2:43:00,2014-4-15 2:43:00,STUDENT DISCIPLINE,698
II1400713,2014-4-16 14:53:00,2014-4-10 15:00:00,ADMIN. CLOSE,826
II1400717,2014-4-16 23:43:00,2014-4-16 15:30:00,PENDING,786
UU1401222,2014-4-16 0:00:00,2014-3-6 22:42:00,REPORTED TO OTHER,689
UU1400792,2014-4-16 0:00:00,2014-2-12 3:15:00,REPORTED TO OTHER,689
UU1400599,2014-4-16 0:00:00,2014-2-1 21:40:00,REPORTED TO OTHER,698
UU1400725,2014-4-16 0:00:00,2014-2-8 23:13:00,REPORTED TO OTHER,698
II1400718,2014-4-17 0:47:00,2014-4-17 0:47:00,PENDING,643
II1400726,2014-4-17 21:34:00,2014-4-17 21:34:00,PENDING,313
