Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,TRAFFIC SIGNAL VIOLATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,ILLEGAL TRANSPORTATION OF LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,FLEEING OR ATTEMPT TO ELUDE POLICE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,SPEEDING-CONSTRUCTION ZONE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,RECKLESS DRIVING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,DEL/MANUF CANNABIS OVER 30 G -FEL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802160,3/26/2018,0:00,3/17/2018,0:25,E JOHN / S THIRD,RESIST/OBS CORRECT/POLICE/FIRE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802176,3/26/2018,0:00,3/17/2018,22:45,600 blk of E GREEN ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802177,3/26/2018,0:00,3/18/2018,1:49,MCDONALDS,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802224,3/26/2018,0:00,3/20/2018,15:20,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802245,3/26/2018,0:00,3/21/2018,15:00,100 blk of E GREEN ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802353,3/26/2018,0:00,3/25/2018,23:38,"COUNTY MARKET-STO, CH",WARRANT-IN STATE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802356,3/26/2018,0:00,3/26/2018,2:20,500 blk of S FIRST ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-073,3/26/2018,12:09,FALL 2014,UNKNOWN,PRIVATE APARTMENT,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1800364,3/26/2018,0:59,3/26/2018,0:59,PARKING LOT E-11,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
II1800358,3/26/2018,13:54,3/26/2018,11:00,MCKINLEY HEALTH CENTER,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
II1800359,3/26/2018,16:36,7/23/2017,12:00,ORCHARD DOWNS RESIDENCE,DECEPTIVE PRACTICES,ADMIN. CLOSE,
,,,,,,,,
II1800360,3/26/2018,16:05,3/26/2018,15:00,SPRINGFIELD AV / GOODWIN,DISORDERLY CONDUCT-ALL OTHER,ARREST,
,,,,,,,,
II1800360,3/26/2018,16:05,3/26/2018,15:00,SPRINGFIELD AV / GOODWIN,BATTERY-DOMESTIC,PENDING,
,,,,,,,,
II1800360,3/26/2018,16:05,3/26/2018,15:00,SPRINGFIELD AV / GOODWIN,ASSAULT,ARREST,
,,,,,,,,
LT17-002,3/26/2018,8:30,1/12/2017,1:30,"400 W WATERMAN, WICHITA, KS",RAPE,REPORTED TO OTHER AGENCY,
,,,,,,,,
LT17-005,3/26/2018,5:37,9/1/2017,UNKNOWN,"830 PHILLIPS LANE, LOUISVILLE, KY",THEFT BY UNLAWFUL TAKING,REPORTED TO OTHER AGENCY,
,,,,,,,,
LT17-006,3/26/2018,5:37,11/14/2017,UNKNOWN,"830 PHILLIPS LANE, LOUISVILLE, KY",THEFT BY UNLAWFUL TAKING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802387,3/27/2018,0:00,3/27/2018,1:07,RED LION,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800363,3/27/2018,8:29,3/26/2018,8:00,PARKING LOT E-14,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1800366,3/27/2018,14:56,3/27/2018,12:30,500 blk of ARMORY AVE E,THEFT OF LOST/MISLAID PROPERTY,PENDING,
,,,,,,,,
II1800366,3/27/2018,14:56,3/27/2018,12:30,500 blk of ARMORY AVE E,FRAUD-CREDIT CARD,PENDING,
,,,,,,,,
CC1802102,3/28/2018,0:00,2/2/2018,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802263,3/28/2018,0:00,1/17/2018,12:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802264,3/28/2018,0:00,12/20/2017,12:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802267,3/28/2018,0:00,11/13/2017,12:00,KAMS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802268,3/28/2018,0:00,1/1/2018,0:30,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802269,3/28/2018,0:00,2/10/2018,22:00,CLYBOURNE,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802271,3/28/2018,0:00,3/22/2018,3:30,1000 blk of S FIRST ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802271,3/28/2018,0:00,3/22/2018,3:30,1000 blk of S FIRST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802326,3/28/2018,0:00,3/24/2018,15:30,CAMPUS PANTRY,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802330,3/28/2018,0:00,3/24/2018,18:10,200 blk of E CLARK ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802359,3/28/2018,0:00,3/26/2018,9:53,600 blk of S FIFTH ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802398,3/28/2018,0:00,3/27/2018,11:25,300 blk of S SECOND ST,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-074,3/28/2018,16:35,3/28/2018,16:11,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
IF1800376,3/28/2018,1:07,3/28/2018,1:07,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800367,3/28/2018,2:28,3/28/2018,2:28,GREEN ST E / NEIL ST,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1800367,3/28/2018,2:28,3/28/2018,2:28,GREEN ST E / NEIL ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1800371,3/28/2018,14:15,3/28/2018,14:15,600 blk of GREEN ST E,FUGITIVE FROM JUSTICE,ARREST,
,,,,,,,,
II1800371,3/28/2018,14:15,3/28/2018,14:15,600 blk of GREEN ST E,WARRANT-OUT OF STATE,ARREST,
,,,,,,,,
CC1802339,3/29/2018,0:00,3/25/2018,12:35,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802370,3/29/2018,0:00,3/26/2018,14:23,MCDONALDS,TRESPASS TO LAND/REAL PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800385,3/29/2018,4:56,3/29/2018,4:56,SAUNDERS RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800373,3/29/2018,1:42,3/29/2018,1:42,300 blk of WRIGHT ST N,CANNABIS POSS 10 GM OR LESS -ORD,ARREST,
,,,,,,,,
II1800373,3/29/2018,1:42,3/29/2018,1:42,300 blk of WRIGHT ST N,POSS OF DRUG PARAPHERNALIA -ORD,ARREST,
,,,,,,,,
II1800373,3/29/2018,1:42,3/29/2018,1:42,300 blk of WRIGHT ST N,THEFT $500 AND UNDER,ARREST,
,,,,,,,,
II1800375,3/29/2018,12:12,3/27/2018,12:00,EINSTEIN BROTHERS BAGELS,EAVESDROPPING,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1800379,3/29/2018,14:37,3/28/2018,19:00,LINCOLN HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
CC1802358,3/30/2018,0:00,11/5/2017,17:00,CIRCLE K,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802363,3/30/2018,0:00,3/26/2018,10:45,200 blk of E CLARK ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802409,3/30/2018,0:00,3/27/2018,17:02,blk of E JOHN ST,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800393,3/30/2018,4:26,3/30/2018,4:26,SIXTH/ARMORY,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800384,3/30/2018,16:39,3/30/2018,12:50,FOELLINGER AUDITORIUM,THEFT OF LOST/MISLAID PROPERTY,UNFOUNDED,
,,,,,,,,
IF1800403,3/31/2018,2:26,3/31/2018,2:26,BLAISDELL RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800405,3/31/2018,0:49,3/31/2018,0:49,SCOTT RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800406,3/31/2018,1:47,3/31/2018,1:47,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
II1800385,3/31/2018,1:10,3/31/2018,1:10,WHITE ST E / FIRST ST,CANNABIS POSS OVER 10 - 100 G -MISD,ARREST,
,,,,,,,,
II1800387,3/31/2018,8:41,3/31/2018,8:41,ORCHARD DOWNS RESIDENCE,BATTERY-DOMESTIC,ARREST,
,,,,,,,,
II1800388,3/31/2018,21:46,3/31/2018,21:46,ILLINI GROVE,RESIST/OBS CORRECT/POLICE/FIRE,ARREST,
,,,,,,,,
IF1800401,4/1/2018,0:26,4/1/2018,0:26,GOODWIN/NEVADA,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800402,4/1/2018,0:56,4/1/2018,0:56,BUSEY RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800407,4/1/2018,1:30,4/1/2018,1:30,JOE'S BREWERY,SIMPLE ASSAULT,ADMIN CLOSED,
,,,,,,,,
IF1800410,4/1/2018,0:32,4/1/2018,0:32,PARKING LOT E-38,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800389,4/1/2018,2:29,4/1/2018,2:29,1100 blk of NEVADA ST W,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
00930-2018,4/2/2018,9:54,3/28/2018,16:29,SDRP,LARCENY,ADMIN CLOSED,
,,,,,,,,
00960-2018,4/2/2018,9:59,3/31/2018,2:08,BLAISDELL RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
00960-2018,4/2/2018,10:00,4/1/2018,17:02,WESTON RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
CC1802418,4/2/2018,0:00,3/28/2018,1:42,500 blk of E JOHN ST,ASSIST SICK & INJURED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802463,4/2/2018,0:00,3/29/2018,17:05,300 blk of STOUGHTON ST,HATE CRIME,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802463,4/2/2018,0:00,3/29/2018,17:05,300 blk of STOUGHTON ST,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-075,4/2/2018,12:03,3/27/2018,UNKNOWN,PRIVATE APARTMENT,DOMESTIC VIOLENCE,ADMIN CLOSED,
,,,,,,,,
II1800394,4/2/2018,9:26,3/28/2018,19:00,LAR LEONARD HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
UU1800562,4/2/2018,0:00,2/4/2018,0:57,800 blk of NEVADA ST W,LIQUOR-PURCH/POSS/CONSUMP BY,REPORTED TO OTHER AGENCY,
,,,,,,MINORS,,
,,,,,,,,
,,,,,,,,
II1800402,4/3/2018,8:37,4/3/2018,8:30,ILLINI UNION,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
CC1802440,4/4/2018,0:00,2/9/2018,20:00,CLYBOURNE BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802441,4/4/2018,0:00,1/26/2018,22:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802442,4/4/2018,0:00,2/2/2018,22:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802443,4/4/2018,0:00,2/10/2018,0:01,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802444,4/4/2018,0:00,1/26/2018,22:30,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802446,4/4/2018,0:00,1/16/2018,0:01,KAM'S BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802454,4/4/2018,0:00,3/29/2018,15:05,US POST OFFICE,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802503,4/4/2018,0:00,3/31/2018,3:18,600 blk of E GREEN ST,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802631,4/4/2018,0:00,4/4/2018,1:50,RED LION,OTHER CRIMINAL OFFENSES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802631,4/4/2018,0:00,4/4/2018,1:50,RED LION,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800419,4/4/2018,0:07,4/4/2018,0:07,LEONARD RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800421,4/4/2018,1:40,4/4/2018,1:40,300 BLK CHALMERS ST,LARCENY,ADMIN CLOSED,
,,,,,,,,
II1800409,4/4/2018,9:49,4/4/2018,9:49,800 blk of SPRINGFIELD AVE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1800409,4/4/2018,9:49,4/4/2018,9:49,800 blk of SPRINGFIELD AVE,STALKING,PENDING,
,,,,,,,,
II1800411,4/4/2018,18:16,4/2/2018,14:45,ILLINI UNION,THEFT OF LOST/MISLAID PROPERTY,ARREST,
,,,,,,,,
II1800414,4/4/2018,23:05,4/4/2018,23:05,CIRCLE K,WARRANT-IN STATE,ARREST,
,,,,,,,,
LT17-007,4/4/2018,17:23,2/12-2/15/2017,UNKNOWN,"3400 S LAS VEGAS BLDV, LAS VEGAS, NV",ROBBERY & DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
LT17-008,4/4/2018,17:23,3/3-3/8/2017,UNKNOWN,"3900 S LAS VEGAS BLVD, LAS VEGAS, NV",BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
LT17-009,4/4/2018,17:23,12/7-12/10/2017,UNKNOWN,"3799 S LAS VEGAS BLVD, LAS VEGAS, NV",BURGLARY & DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
LT17-010,4/4/2018,16:38,4/30/2017,9:42,"2775 FLORIDA PLAZA BLVD, KISSIMMEE, FL",LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
01006-2018,4/5/2018,9:27,4/4/2018,12:35,SDRP,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
CC1802564,4/5/2018,0:00,4/1/2018,22:00,600 blk of E UNIVERSITY AVE,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802596,4/5/2018,0:00,4/1/2018,1:30,400 blk of CHALMERS ST,STALKING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802596,4/5/2018,0:00,4/1/2018,1:30,400 blk of CHALMERS ST,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-077,4/5/2018,15:32,4/1/2018,22:00,RESIDENCE HALL,FONDLING,ADMIN CLOSED,
,,,,,,,,
II1800417,4/5/2018,11:17,2/1/2018,12:00,UBBEN BASKETBALL CENTER,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
II1800421,4/5/2018,16:49,3/25/2018,0:01,SAUNDERS RESIDENCE HALL,HARASSMENT BY ELECTRONIC,STUDENT DISCIPLINE REFERRAL,
,,,,,,COMMUNICAT,,
,,,,,,,,
,,,,,,,,
II1800422,4/5/2018,16:30,4/5/2018,15:45,800 blk of ANTHONY DR W,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1800423,4/5/2018,19:34,4/2/2018,14:50,ARMORY,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
CC1800383,4/6/2018,0:00,1/16/2018,22:30,900 blk of POMONA DR,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802450,4/6/2018,0:00,3/29/2018,11:20,900 blk of LOCUST ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802483,4/6/2018,0:00,3/29/2018,19:00,500 blk of E CLARK ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802495,4/6/2018,0:00,3/30/2018,19:19,blk of E JOHN ST,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802495,4/6/2018,0:00,3/30/2018,19:19,blk of E JOHN ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802532,4/6/2018,0:00,4/1/2018,1:00,300 blk of S SECOND ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802598,4/6/2018,0:00,3/31/2018,23:00,JOE'S BREWERY,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802605,4/6/2018,0:00,4/2/2018,21:00,200 blk of E CLARK ST,ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802605,4/6/2018,0:00,4/2/2018,21:00,200 blk of E CLARK ST,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-078,4/6/2018,12:31,4/1/2018,UNKNOWN,UNKNOWN CAMPUS BAR,AGGRAVATED ASSAULT,ADMIN CLOSED,
,,,,,,,,
CSA18-079,4/6/2018,16:41,2/19/2018,17:00,RESIDENCE HALL,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1800443,4/6/2018,0:40,4/6/2018,0:40,BUSEY RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800452,4/6/2018,11:21,4/6/2018,11:21,PAR MAIN BUILDING,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
CC1802731,4/7/2018,0:00,4/7/2018,0:29,RED LION,RESIST/OBS CORRECT/POLICE/FIRE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802731,4/7/2018,0:00,4/7/2018,0:29,RED LION,TRESPASS TO LAND/REAL PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802731,4/7/2018,0:00,4/7/2018,0:29,RED LION,FALSE ID-POSS (MISC),REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802731,4/7/2018,0:00,4/7/2018,0:29,RED LION,OBSTRUCTING IDENTIFICATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802732,4/7/2018,0:00,4/7/2018,1:00,900 blk of LOCUST ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802733,4/7/2018,0:00,4/7/2018,2:33,WRIGHT ST / E GREEN ST,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800430,4/7/2018,21:11,4/7/2018,21:11,GREEN STREET E / LOCUST STREET,HYPODERMIC NEEDLE/SYRINGE-,ARREST,
,,,,,,POSS/SALE,,
,,,,,,,,
,,,,,,,,
II1800433,4/7/2018,23:40,4/7/2018,21:00,GREGORY HALL,DISORDERLY CONDUCT-ALL OTHER,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
LT17-011,4/7/2018,9:07,9/18/2017,10:56,"OLD TIMBER ROAD, MONTICELLO, IL",BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800444,4/8/2018,2:19,4/8/2018,2:19,TRELEASE RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
II1800434,4/8/2018,2:46,4/8/2018,0:01,700 blk of GREGORY ST S,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
CC1801773,4/9/2018,0:00,3/3/2018,3:15,300 blk of S STATE ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802425,4/9/2018,0:00,3/27/2018,21:00,200 blk of E HEALEY ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802517,4/9/2018,0:00,3/31/2018,19:10,AM-KO ORIENTAL FOODS,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802543,4/9/2018,0:00,3/31/2018,0:30,RED LION,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802572,4/9/2018,0:00,10/21/2017,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802577,4/9/2018,0:00,10/17/2017,16:30,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802579,4/9/2018,0:00,10/12/2017,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802616,4/9/2018,0:00,3/25/2018,19:25,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802638,4/9/2018,0:00,4/3/2018,18:30,100 blk of E ARMORY ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802662,4/9/2018,0:00,2/9/2018,22:30,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802663,4/9/2018,0:00,12/15/2017,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802665,4/9/2018,0:00,2/3/2018,23:00,CLYBOURNE BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802680,4/9/2018,0:00,4/1/2018,17:00,blk of E DANIEL ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802687,4/9/2018,0:00,4/5/2018,9:30,500 blk of S FIRST ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802690,4/9/2018,0:00,4/5/2018,18:34,URBAN OUTFITTERS,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802704,4/9/2018,0:00,4/6/2018,1:07,WINGIN OUT,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802727,4/9/2018,0:00,4/5/2018,9:50,600 blk of S FIRST ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802736,4/9/2018,0:00,4/6/2018,8:20,1400 blk of ENGLISH OAK DR,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800440,4/9/2018,15:31,4/9/2018,15:31,ORCHARD DOWNS,DOMESTIC DISPUTE,ADMIN. CLOSE,
,,,,,,,,
II1800440,4/9/2018,15:31,4/9/2018,15:31,ORCHARD DOWNS,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1800441,4/9/2018,19:15,4/9/2018,19:15,ECE,THEFT $500 AND UNDER,ARREST,
,,,,,,,,
II1800442,4/9/2018,21:41,4/9/2018,12:35,blk of STADIUM DR,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1800445,4/9/2018,13:14,4/8/2018,20:50,JOHN E / SIXTH,FRAUD-CREDIT CARD,ADMIN. CLOSE,
,,,,,,,,
01042-2018,4/10/2018,12:04,3/31/2018,12:00,BROMLEY HALL,DECEPTIVE PRACTICES,ADMIN CLOSED,
,,,,,,,,
01060-2018,4/10/2018,12:14,4/8/2018,0:23,WARDALL RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
01061-2018,4/10/2018,12:15,4/7/2018,23:40,TRELEASE RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
01062-2018,4/10/2018,12:19,4/8/2018,2:12,HOPKINS RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
01084-2018,4/10/2018,12:21,4/6/2018,19:30,SDRP,LARCENY,ADMIN CLOSED,
,,,,,,,,
01086-2018,4/10/2018,12:23,4/6/2018,20:00,SDRP,LARCENY,ADMIN CLOSED,
,,,,,,,,
CC1802571,4/10/2018,0:00,9/30/2017,21:00,CLYBOURNE BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802573,4/10/2018,0:00,10/28/2017,23:00,CLYBOURNE,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802575,4/10/2018,0:00,10/3/2017,22:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802624,4/10/2018,0:00,3/28/2018,0:01,100 blk of E JOHN ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802630,4/10/2018,0:00,9/30/2017,23:00,CLYBOURNE BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802671,4/10/2018,0:00,1/19/2018,17:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802738,4/10/2018,0:00,4/7/2018,9:55,NEIL / BRADLEY,DRIVING UNDER INFLUENCE-DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802738,4/10/2018,0:00,4/7/2018,9:55,NEIL / BRADLEY,IMPOUNDED VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802807,4/10/2018,0:00,4/7/2018,8:00,100 blk of E GREEN ST,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1802807,4/10/2018,0:00,4/7/2018,8:00,100 blk of E GREEN ST,BATTERY-AGG DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
