Incident;Date reported;Time reported;Date occurred;Time occurred;General Location;Crime Description;Disposition;
IF1700581;4/20/2017;0:22;4/20/2017;0:22;WASSAJA RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700590;4/20/2017;19:39;4/20/2017;19:39;FIRST/GREEN;LARCENY;ADMIN CLOSED;
;;;;;;;;
00966-2017;4/20/2017;12:58;4/15/2017;3:00;WARDALL RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00968-2017;4/20/2017;13:25;4/19/2017;14:05;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
00969-2017;4/20/2017;13:26;4/18/2017;14:42;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
00970-2017;4/20/2017;13:24;4/18/2017;12:42;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
CSA17-65;4/20/2017;8:23;11/1/2016;UNKNOWN;UNKNOWN PRIVATE APT;FONDLING;ADMIN CLOSED;
;;;;;;;;
II1700544;4/21/2017;21:41;4/21/2017;21:41;SECOND ST. / CLARK ST.;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
IF1700596;4/21/2017;23:06;4/21/2017;23:06;TOWNSEND RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
00842-2017;4/21/2017;9:30;4/6/2017;0:00;EUROPA HOUSE;LARCENY;ADMIN CLOSED;
;;;;;;;;
00971-2017;4/21/2017;9:15;4/20/2017;20:30;LEONARD RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
00973-2017;4/21/2017;9:19;4/21/2017;3:30;BOUSFIELD RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
CSA17-66;4/21/2017;7:15;4/15/2017;UNKNOWN;UNKNOWN PRIVATE APT;FONDLING;ADMIN CLOSED;
;;;;;;;;
CSA17-67;4/21/2017;7:16;4/15/2017;UNKNOWN;UNKNOWN PRIVATE APT;RAPE;ADMIN CLOSED;
;;;;;;;;
IT1700233;4/22/2017;21:32;4/22/2017;21:31;TRELEASE RESIDENCE HALL;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
II1700546;4/22/2017;22:02;4/22/2017;15:00;MEMORIAL STADIUM;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
IF1700599;4/22/2017;14:29;4/22/2017;14:29;VAN DOREN RESD HALL;LIQUOR - UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1700603;4/22/2017;1:13;4/22/2017;1:13;KAMS;PUBLIC URINATION;ADMIN CLOSED;
;;;;;;;;
II1700547;4/23/2017;4:07;4/23/2017;4:07;LAMBDA CHI ALPHA;TRESPASS TO LAND/REAL PROPERTY;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1700547;4/23/2017;4:07;4/23/2017;4:07;LAMBDA CHI ALPHA;LIQUOR-ILLEGAL CONSUMPTION BY MINOR;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
IF1700604;4/23/2017;0:13;4/23/2017;0:13;TRELEASE RESIDENCE HALL;LIQUOR - UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
II1700556;4/24/2017;15:29;4/20/2017;9:00;ROGER ADAMS LAB;THEFT-IDENTITY;ADMIN. CLOSE;
;;;;;;;;
II1700552;4/24/2017;8:14;4/21/2017;16:00;DAVID KINLEY HALL;DISORDERLY CONDUCT-ALL OTHER;PENDING;
;;;;;;;;
II1700555;4/24/2017;14:43;4/7/2017;14:21;LEONARD RESIDENCE HALL;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
00866-2017;4/24/2017;14:18;4/9/2017;0:00;MEMORIAL STADIUM;TRESPASS;ADMIN CLOSED;
;;;;;;;;
00977-2017;4/24/2017;14:03;4/21/2017;23:00;ALLEN RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
00983-2017;4/24/2017;13:03;4/22/2017;19:30;SCOTT RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
CSA17-68;4/24/2017;11:25;8/1/2016;UNKNOWN;900 BLK COLLEGE CT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-69;4/24/2017;13:24;4/22/2017;12:00;UNKNOWN LOCATION;FONDLING;ADMIN CLOSED;
;;;;;;;;
II1700560;4/25/2017;12:42;4/7/2017;16:00;WASSAJA RESIDENCE HALL;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
UU1601129;4/25/2017;0:00;3/4/2016;20:00;COLER / HIGH;LIQUOR-OPEN CONTAINER/PUBLIC PROP.;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1601129;4/25/2017;0:00;3/4/2016;20:00;COLER / HIGH;LIQUOR-PURCH/POSS/CONSUMP BY MINORS;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1601124;4/25/2017;0:00;2/17/2016;14:00;blk of SPRINGFIELD;SEXUAL ABUSE-CRIMINAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
UU1606357;4/25/2017;0:00;11/17/2016;23:46;CANOPY CLUB;LIQUOR-PURCH/POSS/CONSUMP BY MINORS;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1700616;4/25/2017;1:26;4/25/2017;1:26;200 DANIEL ST E;CRIMINAL DAMAGE;ADMIN CLOSED;
;;;;;;;;
IF1700619;4/25/2017;16:58;4/25/2017;16:58;OAK/GREGORY;POSSESSION OF STOLEN PROP;ADMIN CLOSED;
;;;;;;;;
CSA17-70;4/25/2017;17:05;3/26/2017;10:27;CAMPUS AREA;STALKING;ADMIN CLOSED;
;;;;;;;;
II1700572;4/26/2017;18:26;4/19/2017;0:01;COLONEL WOLFE SCHOOL;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
IF1700620;4/26/2017;0:43;4/26/2017;0:43;OAK ST BASKETBALL COURTS;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
00978-2017;4/26/2017;21:36;4/21/2017;22:00;ALLEN RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
01033-2017;4/26/2017;9:18;4/25/2017;23:36;SNYDER RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
CSA17-71;4/26/2017;10:56;4/25/2017;8:13;1901 N LINCOLN;SEX HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CC1702951;4/27/2017;0:00;4/8/2017;1:20;RED LION;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703026;4/27/2017;0:00;11/17/2016;22:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703270;4/27/2017;0:00;1/27/2017;19:30;CLYBOURNE;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700576;4/27/2017;0:11;4/26/2017;23:40;FOURTH / ARMORY;BATTERY;PENDING;
;;;;;;;;
CC1703020;4/27/2017;0:00;10/21/2016;23:45;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703194;4/27/2017;0:00;1/13/2017;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703126;4/27/2017;0:00;2/10/2017;22:30;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702987;4/27/2017;0:00;4/9/2017;0:45;CLYBOURNE;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703277;4/27/2017;0:00;3/11/2017;6:15;300 blk of E DANIEL ST;OTHER TROUBLE/INFO RPT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702890;4/27/2017;0:00;2/9/2017;16:00;CIRCLE K;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702986;4/27/2017;0:00;4/9/2017;0:08;JOES BREWERY;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1608603;4/27/2017;0:00;9/18/2016;20:37;blk of JOHN;SEXUAL ABUSE-CRIMINAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703233;4/27/2017;0:00;4/16/2017;4:50;NEWMAN HALL;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702742;4/27/2017;0:00;3/31/2017;19:00;300 blk of E WHITE ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703157;4/27/2017;0:00;4/14/2017;0:36;200 blk of E GREEN ST;SPECIFIC NOISE PROHIBITED;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700580;4/27/2017;14:39;4/27/2017;14:00;ARC;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
CC1703044;4/27/2017;0:00;4/10/2017;17:30;300 blk of E GREEN ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702988;4/27/2017;0:00;4/9/2017;1:00;ITS BROTHERS;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702982;4/27/2017;0:00;4/8/2017;23:15;KAMS;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702767;4/27/2017;0:00;4/1/2017;20:30;100 blk of E GREEN ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702728;4/27/2017;0:00;4/1/2017;2:00;RED LION;BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702987;4/27/2017;0:00;4/9/2017;0:45;CLYBOURNE;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702747;4/27/2017;0:00;3/30/2017;21:00;200 blk of E HEALEY ST;BURGLARY RESIDENTIAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703019;4/27/2017;0:00;1/16/2017;23:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702729;4/27/2017;0:00;3/31/2017;23:00;100 blk of CHALMERS ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702717;4/27/2017;0:00;3/31/2017;18:52;blk of E UNIVERSITY AV;CRISIS INTERVEN. - ALCOHOL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703131;4/27/2017;0:00;2/18/2017;8:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702951;4/27/2017;0:00;4/8/2017;1:20;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703267;4/27/2017;0:00;10/29/2016;23:00;KAMS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702893;4/27/2017;0:00;2/10/2017;23:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702717;4/27/2017;0:00;3/31/2017;18:52;blk of E UNIVERSITY AV;CRISIS INTERVEN. - MENTAL ILLNESS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702982;4/27/2017;0:00;4/8/2017;23:15;KAMS;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703125;4/27/2017;0:00;2/18/2017;22:30;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703207;4/27/2017;0:00;4/15/2017;15:00;100 blk of E DANIEL ST;BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702985;4/27/2017;0:00;4/8/2017;23:39;WRIGHT ST / DANIEL ST;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703262;4/27/2017;0:00;2/24/2017;0:30;CLYCOURNE;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702730;4/27/2017;0:00;4/1/2017;1:50;BROTHERS;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702691;4/27/2017;0:00;3/30/2017;18:20;BROMELY HALL;THEFT OF LOST/MISLAID PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702988;4/27/2017;0:00;4/9/2017;1:00;ITS BROTHERS;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702717;4/27/2017;0:00;3/31/2017;18:52;blk of E UNIVERSITY AV;TRESPASS TO LAND/REAL PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703261;4/27/2017;0:00;1/28/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702895;4/27/2017;0:00;2/18/2017;0:01;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703233;4/27/2017;0:00;4/16/2017;4:50;NEWMAN HALL;BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703266;4/27/2017;0:00;4/17/2017;2:00;200 blk of E DANIEL ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702982;4/27/2017;0:00;4/8/2017;23:15;KAMS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702981;4/27/2017;0:00;4/8/2017;22:51;RED LION;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703269;4/27/2017;0:00;1/17/2017;22:00;CLYBOURNE;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703259;4/27/2017;0:00;1/20/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703264;4/27/2017;0:00;1/20/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703027;4/27/2017;0:00;1/20/2017;0:01;JOES BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702894;4/27/2017;0:00;2/10/2017;19:00;CIRCLE K;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703185;4/27/2017;0:00;4/14/2017;22:36;RED LION;TRESPASS TO LAND/REAL PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702981;4/27/2017;0:00;4/8/2017;22:51;RED LION;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702885;4/27/2017;0:00;2/1/2017;21:00;JOES BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702884;4/27/2017;0:00;2/4/2017;23:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702889;4/27/2017;0:00;2/11/2017;23:00;JOES BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702986;4/27/2017;0:00;4/9/2017;0:08;JOES BREWERY;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703127;4/27/2017;0:00;2/3/2017;23:00;JOES BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703157;4/27/2017;0:00;4/14/2017;0:36;200 blk of E GREEN ST;THROW DANGEROUS MATERIALS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703044;4/27/2017;0:00;4/10/2017;17:30;300 blk of E GREEN ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA17-72;4/27/2017;13:12;2/21/2017;UNKNOWN;UNKNOWN PRIVATE APT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-73;4/27/2017;16:47;4/1/2017;2:00;200 E GREEN ST;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-74;4/27/2017;16:50;4/27/2017;14:07;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-75;4/27/2017;16:54;4/27/2017;14:17;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-77;4/27/2017;17:04;4/27/2017;16:11;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-78;4/27/2017;17:08;12/2/2016;23:43;1200 BLK FIRST ST;FONDLING;ADMIN CLOSED;
;;;;;;;;
CSA17-79;4/27/2017;17:11;4/27/2017;16:11;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700587;4/28/2017;11:01;4/28/2017;6:30;EDUCATION BUILDING;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
IF1700629;4/28/2017;1:06;4/28/2017;1:06;BOUSFIELD RESIDENCE HALL;DRUGS;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700640;4/28/2017;15:50;4/28/2017;15:50;ALLEN RESIDENCE HALL;DOMESTIC DISPUTE;ADMIN CLOSED;
;;;;;;;;
01061-2017;4/28/2017;10:40;4/27/2017;22:10;OGLESBY RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
01073-2017;4/28/2017;11:15;4/27/2017;2:00;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
01074-2017;4/28/2017;11:24;4/27/2017;13:36;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
01077-2017;4/28/2017;11:31;4/22/2017;14:08;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
01080-2017;4/28/2017;11:44;4/20/2017;14:12;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
II1700597;4/29/2017;21:42;4/28/2017;19:30;WARDALL RESIDENCE HALL;THEFT OVER $500;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1700591;4/29/2017;10:33;4/29/2017;10:33;PRESENCE HOSPITAL;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1700593;4/29/2017;15:41;4/29/2017;15:38;GREGORY DR W / DORNER DR;BATTERY-DOMESTIC;ARREST;
;;;;;;;;
II1700595;4/29/2017;16:04;4/29/2017;16:04;OGLESBY RESIDENCE HALL;BATTERY-DOMESTIC;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
IF1700642;4/29/2017;18:41;4/29/2017;18:41;SNYDER RESIDENCE HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
01081-2017;4/29/2017;16:21;4/27/2017;4:50;BOUSFIELD RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
01083-2017;4/29/2017;16:25;4/29/2017;1:45;SNYDER RES HALL;LIQUOR-UNDERAGE;STUDENT DISCIPLINE;
;;;;;;;;
01084-2017;4/29/2017;15:49;4/28/2017;18:00;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
01085-2017;4/29/2017;16:14;4/28/2017;13:05;SDRP;LARCENY;ADMIN CLOSED;
;;;;;;;;
II1700604;4/30/2017;23:14;4/30/2017;23:09;STATE FARM CENTER;RESIST/OBS CORRECT/POLICE/FIRE;ARREST;
;;;;;;;;
II1700604;4/30/2017;23:14;4/30/2017;23:09;STATE FARM CENTER;THEFT OVER $500;ARREST;
;;;;;;;;
IF1700646;4/30/2017;0:43;4/30/2017;0:43;BABCOCK RESIDENCE HALL;LIQUOR - UNDERAGE;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700652;4/30/2017;20:10;4/30/2017;20:10;STATE FARM CENTER;DRUGS/LIQUOR;ADMIN CLOSED;
;;;;;;;;
IF1700648;4/30/2017;1:12;4/30/2017;1:12;TOWNSEND RESIDENCE HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
II1700609;5/1/2017;14:39;10/18/2016;1:00;PI KAPPA ALPHA;HARASSMENT BY ELECTRONIC COMMUNICAT;PENDING;
;;;;;;;;
II1700609;5/1/2017;14:39;10/18/2016;1:00;PI KAPPA ALPHA;BATTERY-DOMESTIC;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
CSA17-80;5/1/2017;9:07;4/30/2017;18:07;UNKNOWN;SEX HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA17-83;5/1/2017;17:26;4/29/2017;UNKNOWN;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-105;5/1/2017;11:50;4/6/2017;9:22;GREEN STREET;DOMESTIC OFFENSE;ADMIN CLOSED;
;;;;;;;;
II1700145;5/2/2017;12:00;5/2/2017;12:00;HENRY / VICTOR;POSSESSION W/INTENT TO DELIVER;ARREST;
;;;;;;;;
II1700145;5/2/2017;12:00;5/2/2017;12:00;HENRY / VICTOR;DRUG EQUIPMENT-POSSESSION;ARREST;
;;;;;;;;
II1700616;5/2/2017;14:58;4/8/2017;1:00;TOWNSEND RESIDENCE HALL;CRIMINAL DAMAGE TO PROPERTY;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1700145;5/2/2017;12:00;5/2/2017;12:00;HENRY / VICTOR;PROPERTY FORFEITURE-MAINTAIN PUBLIC;ADMIN. CLOSE;
;;;;;;;;
LT16-016;5/2/2017;8:00;03-06/01/2016;UNKNOWN;"40 W JACKSON PL; INDIANAPOLIS, IN";BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1700665;5/2/2017;1:37;5/2/2017;1:37;SIXTH/ARMORY;LARCENY;ADMIN CLOSED;
;;;;;;;;
01137-2017;5/2/2017;20:46;4/28/2017;11:00;ISR DINING HALL;LARCENY;ADMIN CLOSED;
;;;;;;;;
II1700617;5/3/2017;9:14;4/30/2017;20:00;GREGORY HALL;STALKING;STUDENT DISCIPLINE REFERRAL;
;;;;;;;;
II1700621;5/3/2017;20:40;5/3/2017;19:30;WILLARD AIRPORT;THEFT OF LOST/MISLAID PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700619;5/3/2017;13:22;5/3/2017;8:15;PARKING LOT C3;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
IF1700664;5/3/2017;1:24;5/3/2017;1:24;FIRST/STADIUM;DOMESTIC DISPUTE;ADMIN CLOSED;
;;;;;;;;
IF1700669;5/3/2017;14:35;5/3/2017;14:35;707 MATHEWS;DOMESTIC DISPUTE;ADMIN CLOSED;
;;;;;;;;
01141-2017;5/3/2017;20:13;5/2/2017;20:00;OGLESBY RES HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
CSA17-85;5/3/2017;8:12;5/2/2017;9:31;UNKNOWN LOCATION;UNKNOWN ASSAULT;ADMIN CLOSED;
;;;;;;;;
CSA17-86;5/3/2017;8:14;5/2/2017;1:17;UNKNOWN LOCATION;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA17-87;5/3/2017;9:33;4/27/2017;22:30;UNKNOWN LOCATION;FONDLING;ADMIN CLOSED;
;;;;;;;;
CC1703495;5/4/2017;0:00;4/22/2017;15:00;1100 blk of S FOURTH ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703133;5/4/2017;0:00;2/3/2017;23:45;JOES BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703492;5/4/2017;0:00;4/22/2017;20:00;1000 blk of S SECOND ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703630;5/4/2017;0:00;4/28/2017;2:30;400 blk of E WHITE ST;RESISTING/OBSTR. OFFICER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703469;5/4/2017;0:00;2/25/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703389;5/4/2017;0:00;12/31/2016;21:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703592;5/4/2017;0:00;1/21/2017;22:00;KAMS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703486;5/4/2017;0:00;4/22/2017;20:00;1100 blk of S FOURTH ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703438;5/4/2017;0:00;4/22/2017;1:00;MURPHYS BAR;THEFT OF LOST/MISLAID PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703390;5/4/2017;0:00;2/17/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703273;5/4/2017;0:00;2/10/2017;22:00;RED LION;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703630;5/4/2017;0:00;4/28/2017;2:30;400 blk of E WHITE ST;DAMAGING PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703392;5/4/2017;0:00;2/4/2017;1:30;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703393;5/4/2017;0:00;2/22/2017;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703379;5/4/2017;0:00;2/18/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703588;5/4/2017;0:00;4/1/2017;22:45;CIRCLE K;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703470;5/4/2017;0:00;2/18/2017;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703249;5/4/2017;0:00;4/16/2017;17:00;100 blk of E HEALEY ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703132;5/4/2017;0:00;2/25/2017;21:30;CLYBOURNE;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703472;5/4/2017;0:00;4/22/2017;20:50;1000 blk of S SECOND ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703596;5/4/2017;0:00;1/21/2017;21:00;KAMS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703381;5/4/2017;0:00;2/18/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703300;5/4/2017;0:00;1/20/2017;21:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703630;5/4/2017;0:00;4/28/2017;2:30;400 blk of E WHITE ST;TRESPASSING;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703543;5/4/2017;0:00;4/9/2016;17:30;LEGENDS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703504;5/4/2017;0:00;1/20/2017;23:00;JOES BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703506;5/4/2017;0:00;1/21/2017;21:30;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
